swen	PG.Masc.Akk.Sg.st	swen	swër
gehelfen	VVINF	gehelfen	gehëlfen
niht	PTKNEG	niht	niht
.	$_	.	.
	
sît	KOUS	sît	sîd
mîn	DPOSA	mîn	mîn
herre	NA.Masc.Nom.Sg.*	hêrre	hêrre
selbe	DDD.Masc.Nom.Sg.wk	selbe	sëlb
giht	VVFIN.Ind.Pres.Sg.3	jihet	jëhen
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
sî	VAFIN.Subj.Pres.Sg.3	sî	sîn
sament	AVD	sament	sament
funde	VVFIN.Subj.Past.Sg.3	vünte	vinden
,	$_	,	,
swer	PG.Masc.Nom.Sg.st	swer	swër
sich	PRF.Akk.*.*	sich	sich
des	DDS.Neut.Gen.Sg.*	des	dër
underwunde	VVFIN.Subj.Past.Sg.3	underwünte	unterwinten
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
sî	PPER.Fem.Akk.Sg.3	si	ër
generte	VVFIN.*.Past.Sg.3	generte	genèren
,	$_	,	,
daz	DDS.Neut.Nom.Sg.*	daz	dër
würde	VAFIN.Subj.Past.Sg.3	würde	wërden
vil	AVD	vile	vile
herte	ADJD.Pos	herte	hèrte
,	$_	,	,
sît	KOUS	sît	sîd
ir	DPOSA	ire	ire
schulde	NA.Fem.Nom.Sg.*	schulde	schulde
als	AVD	als	allsô
offen	ADJD.Pos	offen	offen
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
:	$_	:	:
dar	PAVD	dâr	dâr
zuo	PAVAP	zuo	zuo
frumt	VVFIN.Ind.Pres.Sg.3	vrumet	vrumen
dekein	DIA.Fem,Masc.Nom.Sg.*	dechein	dehèin
list	NA.Fem,Masc.Nom.Sg.st	list	list
noch	KON	noch	noh
kein	DIA.Fem.Nom.Sg.*	kein	kèin
ir	DPOSA	ire	ire
antwürte	NA.Fem,Neut.Nom.Sg.st	antwürte	antwürte
.	$_	.	.
	
man	PI.*.Nom.Sg.st	man	man
sols	VMFIN.Ind.Pres.Sg.3|PPER.Neut.Gen.Sg.3	sol|es	solen|ër
ûf	APPR	ûf	ûf
einer	DIART.Fem.Dat.Sg.st	einer	èin
hürte	NA.Fem.Dat.Sg.st	hurte	hurte
verbrennen	VVINF	verbrennen	verbrènnen
nâch	APPR	nâch	nâh
rehte	NA.Neut.Dat.Sg.st	rehte	rëht
,	$_	,	,
ob	KOUS	ob	obe
dise	DDA.*.Nom.Pl.*	dise	dise
guoten	ADJA.Pos.*.Nom.Pl.wk	guoten	guot
knehte	NA.Masc.Nom.Pl.st	knehte	knëht
wellen	VMFIN.*.Pres.Pl.3	wellen	wèllen
gevolgen	VVINF	gevolgen	gevolgen
;	$_	;	;
wan	KO*	wan	wante
mîn	DPOSA	mîn	mîn
herze	NA.Neut.Nom.Sg.wk	herze	hërze
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
in	PPER.*.Dat.Pl.3	in	ër
erbolgen	VVPP	erbolgen	erbëlgen
unde	KON	unde	unte
treit	VVFIN.Ind.Pres.Sg.3	treit	tragen
in	PPER.*.Dat.Pl.3	in	ër
grôzen	ADJA.Pos.Masc.Akk.Sg.*	grôzen	grôz
haz	NA.Masc.Akk.Sg.st	haz	hazz
:	$_	:	:
doch	AVD	doch	doh
volge	VVFIN.*.Pres.Sg.1	volge	volgen
ich	PPER.*.Nom.Sg.1	ich	ich
,	$_	,	,
sprichet	VVFIN.Ind.Pres.Sg.3	sprichet	sprëchen
iemen	DIA.*.Nom.Sg.st	ieman	ièmannd
baz.>	AVD.Comp	baz	bazz
des	DDS.Neut.Gen.Sg.*	des	dër
volgete	VVFIN.*.Past.Sg.3	volgete	volgen
im	PPER.Masc.Dat.Sg.3	im	ër
ze	APPR	ze	ze
stunde	NA.Fem.Dat.Sg.st	stunde	stunte
der	DDART.Masc.Nom.Sg.*	der	dër
hof	NA.Masc.Nom.Sg.st	hof	hov
mit	APPR	mit	mit
gemeinem	ADJA.Pos.Masc.Dat.Sg.st	gemeinem	gemèine
munde	NA.Masc.Dat.Sg.st	munde	mund
,	$_	,	,
als	KO*	als	allsô
erz	PPER.Masc.Nom.Sg.3|PPER.Neut.Akk.Sg.3	er|ez	ër|ër
hâte	VAFIN.Ind.Past.Sg.3	hâte	haben
bescheiden	VVPP	bescheiden	beschèiden
.	$_	.	.
	
dô	AVD	dô	dô
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
nâch	APPR	nâch	nâh
in	PPER.*.Dat.Pl.3	in	ër
beiden	DIS.*.Dat.Pl.st	beiden	bèide
alzehant	AVD	alzehant	allzehant
gesendet	VVPP	gesendet	sènten
,	$_	,	,
daz	KOUS	daz	dazz
ez	PPER.Neut.Nom.Sg.3	ez	ër
würde	VAFIN.Subj.Past.Sg.3	würde	wërden
vollendet	VVPP	volendet	vollènten
nâch	APPR	nâch	nâh
rehte	NA.Neut.Dat.Sg.st	rehte	rëht
in	APPR	in	in
dem	DDART.Masc.Dat.Sg.*	dem	dër
ringe	NA.Masc.Dat.Sg.st	ringe	ring
.	$_	.	.
	
dô	AVD	dô	dô
kômen	VVFIN.*.Past.Pl.3	kômen	komen
die	DDART.Masc.Nom.Pl.*	die	dër
jungelinge	NA.Masc.Nom.Pl.st	jungelinge	jungeling
in	APPR	in	in
zweier	CARDA.*.Gen.Pl.st	zweier	zwêne
herzogen	NA.Masc.Gen.Pl.*	herzogen	hèrezoge
pflege	NA.Fem.Dat.Sg.st	pflege	pflëge
.	$_	.	.
	
und	KON	und	unte
dô	KOUS	dô	dô
sie	PPER.*.Nom.Pl.3	sie	ër
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
ûf	APPR	ûf	ûf
dem	DDART.Masc.Dat.Sg.*	dem	dër
wege	NA.Masc.Dat.Sg.st	wege	wëg
,	$_	,	,
âhî	AVD	âhe	âhiè
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
erbermeclich	ADJD.Pos	erbarmiclich	erbarmiglich
.	$_	.	.
	
flôre	NA.Masc.Nom.Sg.st	verlore	verlor
missehabete	VVFIN.*.Past.Sg.3	missehabete	missehaben
sich	PRF.Akk.*.*	sich	sich
umb	APPR	umbe	umbe
sîner	DPOSA.Fem.Gen.Sg.st	sîner	sîn
friundîn	NA.Fem.Gen.Sg.st	vriuntîn	vriuntinne
ungemach	NA.Masc,Neut.Akk.Sg.st	ungemach	ungemach
:	$_	:	:
swaz	PG.Neut.Nom.Sg.st	swaz	swër
aber	AVD	aber	aber
im	PPER.Masc.Dat.Sg.3	im	ër
geschach	VVFIN.Ind.Past.Sg.3	geschach	geschëhen
ze	APPR	ze	ze
leide	NA.Fem.Dat.Sg.st	leide	lèide
und	KON	und	unte
ze	APPR	ze	ze
sêre	NA.Masc,Neut.Dat.Sg.st	sêre	sêr
,	$_	,	,
daz	DDART.Neut.Nom.Sg.*	daz	dër
muot	NA.Neut.Nom.Sg.st	muot	muot
sî	VAFIN.Subj.Pres.Sg.3	sî	sîn
zwir	AVD	zwire	zwire
mêre	AVD.Comp	mêre	mêre
danne	KOKOM	danne	danne
daz	KOUS	daz	dazz
ir	PPER.*.Gen.Pl.3	ir	ër
selber	AVD	selber	sëlber
war	VVFIN.Ind.Past.Sg.3	war	wërren
.	$_	.	.
	
sî	PPER.Fem.Nom.Sg.3	si	ër
vergaz	VVFIN.Ind.Past.Sg.3	vergaz	vergëzzen
ir	DPOSA.Neut.Gen.Sg.*	ire	ire
leides	NA.Neut.Gen.Sg.st	leides	lèid
gar	AVD	gar	gare
;	$_	;	;
ouch	AVD	ouch	ouch
envorhte	PTKNEG|VVFIN.*.Past.Sg.3	en|vorhte	ne|vürhten
er	PPER.Masc.Nom.Sg.3	er	ër
niuwan	KOKOM	niuwan	niuwan
ir	PPER.Fem.Dat.Sg.3	ir	ër
.	$_	.	.
	
<ach>	ITJ	âch	ach
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
er<	PPER.Masc.Nom.Sg.3	er	ër
leider	AVD	leider	lèider
mir	PPER.*.Dat.Sg.1	mir	ich
,	$_	,	,
blanscheflûr	NE.Nom.Sg	Blanscheflûr	Blanscheflûr
,	$_	,	,
frouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
mîn	DPOSN.Fem.Nom.Sg.*	mîn	mîn
,	$_	,	,
nû	AVD	nû	nû
muoz	VMFIN.Ind.Pres.Sg.1	muoz	müèzen
ich	PPER.*.Nom.Sg.1	ich	ich
iuwers	DPOSA.Masc.Gen.Sg.st	iuwers	iuwer
tôdes	NA.Masc.Gen.Sg.st	tôdes	tôd
sîn	VAINF	sîn	sîn
von	APPR	von	von
rehte	NA.Neut.Dat.Sg.st	rehte	rëht
schuldic	ADJD.Pos	schuldic	schuldig
wider	APPR	wider	wider
got	NA.Masc.Akk.Sg.st	got	got
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
ein	DIART	ein	èin
schimpf	NA.Masc.Nom.Sg.st	schimpf	schimpf
und	KON	und	unte
ein	DIART	ein	èin
spot	NA.Masc.Nom.Sg.st	spot	spott
umbe	APPR	umbe	umbe
daz	DRELS.Neut.Akk.Sg	daz	dër
ich	PPER.*.Nom.Sg.1	ich	ich
sterben	VVINF	sterben	stërben
sol	VMFIN.Ind.Pres.Sg.1	sol	solen
;	$_	;	;
daz	DDS.Neut.Akk.Sg.*	daz	dër
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
ich	PPER.*.Nom.Sg.1	ich	ich
verschuldet	VVPP	verschuldet	verschulden
wol	AVD	wole	wole
,	$_	,	,
wan	KO*	wan	wante
ich	PPER.*.Nom.Sg.1	ich	ich
iuch	PPER.*.Akk.Pl.2	iuch	ir
verderbet	VVPP	verderbet	verdèrben
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
:	$_	:	:
ir	PPER.*.Nom.Pl.2	ir	ir
enhânt	PTKNEG|VAFIN.*.Pres.Pl.2	en|hânt	ne|haben
niht	PTKNEG	niht	niht
missetân	VVPP	missetân	missetuon
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
iuch	PPER.*.Akk.Pl.2	iuch	ir
ze	APPR	ze	ze
rehte	NA.Neut.Dat.Sg.st	rehte	rëht
komen	VVINF	komen	komen
lât	VVFIN.Ind.Pres.Sg.3	lât	lâzen
;	$_	;	;
wandaz	KOUS	wan_daz	wan_dazz
ir	PPER.*.Nom.Pl.2	ir	ir
mîner	DPOSA.Fem.Gen.Sg.st	mîner	mîn
missetât	NA.Fem.Gen.Sg.st	missetât	missetât
müezent	VMFIN.*.Pres.Pl.2	müezent	müèzen
nû	AVD	nû	nû
engelten	VVINF	entgelten	entgëlten
,	$_	,	,
daz	KOUS	daz	dazz
doch	AVD	doch	doh
nâch	APPR	nâch	nâh
rehte	NA.Neut.Dat.Sg.st	rehte	rëht
selten	AVD	selten	sëltene
iemen	DIA.*.Dat.Sg.st	iemanne	ièmannd
guoteme	ADJA.Pos.Masc.Dat.Sg.st	guoteme	guot
geschiht	VVFIN.Ind.Pres.Sg.3	geschihet	geschëhen
.	$_	.	.
	
irn	PPER.*.Nom.Pl.2|PTKNEG	ir|ne	ir|ne
wistent	VVFIN.*.Past.Pl.2	wistent	wizzen
mîner	DPOSA.Fem.Gen.Sg.st	mîner	mîn
verte	NA.Fem.Gen.Sg.st	verte	vart
niht	PTKNEG	niht	niht
,	$_	,	,
wie	AVW	wie	wiè
ich	PPER.*.Nom.Sg.1	ich	ich
in	APPR	in	in
den	DDART.Masc.Akk.Sg.*	den	dër
turn	NA.Masc.Akk.Sg.st	turn	turn
kam	VVFIN.Ind.Past.Sg.1	kam	komen
;	$_	;	;
wan	KO*	wan	wante
ich	PPER.*.Nom.Sg.1	ich	ich
es	PPER.Neut.Akk.Sg.3	ez	ër
nie	AVD	nie	niè
genam	VVFIN.Ind.Past.Sg.1	genam	genëmen
von	APPR	von	von
iu	PPER.*.Dat.Pl.2	iu	ir
helfe	NA.Fem.Akk.Sg.st	helfe	hëlfe
noch	KON	noch	noh
rât	NA.Masc.Akk.Sg.st	rât	rât
.	$_	.	.
	
swer	PG.Masc.Nom.Sg.st	swer	swër
sich	PRF.Akk.*.*	sich	sich
rehtes	NA.Neut.Gen.Sg.st	rehtes	rëht
verstât	VVFIN.Ind.Pres.Sg.3	verstât	verstân
,	$_	,	,
wil	VMFIN.Ind.Pres.Sg.3	wile	wèllen
der	DDART.Masc.Nom.Sg.*	der	dër
guot	ADJA.Pos	guot	guot
rihtaere	NA.Masc.Nom.Sg.st	rihtære	rihtære
wesen	VAINF	wesen	wësen
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
toetet	VVFIN.Ind.Pres.Sg.3	toetet	toèten
mich	PPER.*.Akk.Sg.1	mich	ich
und	KON	und	unte
lât	VVFIN.Ind.Pres.Sg.3	lât	lâzen
iuch	PPER.*.Akk.Pl.2	iuch	ir
genesen	VVINF	genesen	genësen
.	$_	.	.
	
daz	DDS.Neut.Nom.Sg.*	daz	dër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
reht	ADJD.Pos	reht	rëht
und	KON	und	unte
redelich	ADJD.Pos	redelich	rèdelich
.	$_	.	.
	
darumbe	PAVD|PAVAP	dâr|umbe	dâr|umbe
wizzent	VVIMP.Pl.2	wizzent	wizzen
joch	AVD	joch	joh
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
als	AVD	als	allsô
unmâzen	AVD	unmâzen	unmâzen
trûre	VVFIN.*.Pres.Sg.1	trûre	trûren
.	$_	.	.
	
wan	KO*	wan	wante
möhte	VMFIN.*.Past.Sg.1	mohte	mügen
ich	PPER.*.Nom.Sg.1	ich	ich
von	APPR	von	von
nâtûre	NA.Fem.Dat.Sg.st	natûre	natûre
nâch	APPR	nâch	nâh
mînem	DPOSA.Masc.Dat.Sg.st	mînem	mîn
willen	NA.Masc.Dat.Sg.*	willen	wille
sterben	VVINF	sterben	stërben
zwir	AVD	zwire	zwire
!	$_	!	!
	
frouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
,	$_	,	,
sô	AVD	sô	sô
genaesent	VVFIN.*.Pres.Pl.2	genesent	genësen
ir	PPER.*.Nom.Pl.2	ir	ir
;	$_	;	;
wan	KO*	wan	wante
sô	AVD	sô	sô
wolte	VMFIN.*.Past.Sg.1	wolte	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
âne	APPR	âne	âne
twâle	NA.Fem.Akk.Sg.st	twâle	twâle
für	APPR	vüre	vüre
iuch	PPER.*.Akk.Pl.2	iuch	ir
sterben	VVINF	sterben	stërben
zeinem	APPR|DIART.Neut.Dat.Sg.st	ze|einem	ze|èin
mâle	NA.Neut.Dat.Sg.st	mâle	mâl
und	KON	und	unte
für	APPR	vüre	vüre
mich	PPER.*.Akk.Sg.1	mich	ich
selben	DDD.Masc.Akk.Sg.st	selben	sëlb
denne	AVD	denne	danne
;	$_	;	;
wan	KO*	wan	wante
ich	PPER.*.Nom.Sg.1	ich	ich
wol	AVD	wole	wole
erkenne	VVFIN.*.Pres.Sg.1	erkenne	erkènnen
,	$_	,	,
swaz	PG.Neut.Nom.Sg.st	swaz	swër
iu	PPER.*.Dat.Pl.2	iu	ir
ze	APPR	ze	ze
ungemache	NA.Masc,Neut.Dat.Sg.st	ungemache	ungemach
widervert	VVFIN.Ind.Pres.Sg.3	widervert	widervaren
an	APPR	an	ane
dirre	DDA.Fem.Dat.Sg.*	dirre	dise
sache	NA.Fem.Dat.Sg.st	sache	sache
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
iuwer	DPOSA	iuwer	iuwer
schulde	NA.Fem.Nom.Pl.st	schulde	schulde
cleine	ADJD.Pos	kleine	klèine
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
solte	VMFIN.*.Past.Sg.1	solte	solen
sterben	VVINF	sterben	stërben
eine.>	AVD	eine	èine
dô	AVD	dô	dô
nam	VVFIN.Ind.Past.Sg.3	nam	nëmen
er	PPER.Masc.Nom.Sg.3	er	ër
daz	DDART.Neut.Akk.Sg.*	daz	dër
vingerlîn	NA.Neut.Akk.Sg.st	vingerlîn	vingerlîn
,	$_	,	,
daz	KOUS	daz	dazz
sîn	DPOSA	sîn	sîn
muoter	NA.Fem.Nom.Sg.st	muoter	muoter
im	PPER.Masc.Dat.Sg.3	im	ër
,	$_	,	,
diu	DDART.Fem.Nom.Sg.*	diu	dër
künegîn	NA.Fem.Nom.Sg.*	küningîn	küninginne
,	$_	,	,
dâ	AVD	dâ	dâr
heime	AVD	heime	hèime
gap	VVFIN.Ind.Past.Sg.3	gap	gëben
ze	APPR	ze	ze
stiure	NA.Fem.Dat.Sg.st	stiure	stiure
(	$_	(	(
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
güete	NA.Fem.Gen.Sg.st	güete	güète
tiure	ADJD.Pos	tiure	tiure
)	$_	)	)
,	$_	,	,
und	KON	und	unte
gap	VVFIN.Ind.Past.Sg.3	gap	gëben
ez	PPER.Neut.Akk.Sg.3	ez	ër
sînr	DPOSA.Fem.Dat.Sg.st	sîner	sîn
âmîen	NA.Fem.Dat.Sg.st	amîen	amîe
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
sprach<	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
sît	KOUS	sît	sîd
wir	PPER.*.Nom.Pl.1	wir	wir
nû	AVD	nû	nû
sîen	VAFIN.*.Pres.Pl.1	sîn	sîn
alsus	AVD	alsus	allsus
worden	VAPP	worden	wërden
veige	ADJD.Pos	veige	vèige
,	$_	,	,
sô	AVD	sô	sô
tuont	VVIMP.Pl.2	tuont	tuon
als	KO*	als	allsô
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
zeige	VVFIN.*.Pres.Sg.1	zeige	zèigen
,	$_	,	,
dâ	AVD	dâ	dâr
von	APPR	von	von
ir	PPER.*.Nom.Pl.2	ir	ir
genesen	VVINF	genesen	genësen
mugent	VMFIN.*.Pres.Pl.2	mügent	mügen
.	$_	.	.
	
dirre	DDA.Masc.Nom.Sg.*	dirre	dise
stein	NA.Masc.Nom.Sg.st	stein	stèin
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
der	DDART.Fem.Gen.Sg.*	der	dër
tugent	NA.Fem.Gen.Sg.st	tugent	tugende
daz	KOUS	daz	dazz
iuch	PPER.*.Akk.Pl.2	iuch	ir
ze	APPR	ze	ze
der	DDART.Fem.Dat.Sg.*	der	dër
werlde	NA.Fem.Dat.Sg.st	werlte	wërelt
nieman	DIA.*.Nom.Sg.st	nieman	nièmannd
verliesen	VVINF	verliesen	verlièsen
noch	KON	noch	noh
verderben	VVINF	verderben	verdërben
kan	VMFIN.Ind.Pres.Sg.3	kan	kunnen
,	$_	,	,
diewîle	KOUS	die_wîle	diè_wîle
ir	PPER.*.Nom.Pl.2	ir	ir
in	PPER.Masc.Akk.Sg.3	in	ër
bî	APPR	bî	bî
iu	PRF.Dat.Pl.st	iu	ir
hânt	VAFIN.*.Pres.Pl.2	hant	haben
;	$_	;	;
und	KON	und	unte
swâ	AVG	swâ	swâr
ir	PPER.*.Nom.Pl.2	ir	ir
vor	APPR	vore	vore
gerihte	NA.Neut.Dat.Sg.st	gerihte	gerihte
stânt	VVFIN.*.Pres.Pl.2	stânt	stân
,	$_	,	,
dannen	AVD	dannen	dannen
scheident	VVFIN.*.Pres.Pl.2	scheident	schèiden
ir	PPER.*.Nom.Pl.2	ir	ir
nâch	APPR	nâch	nâh
êren	NA.Fem.Dat.Pl.*	êren	êre
.	$_	.	.
	
kunde	VMFIN.*.Past.Sg.1	kunde	kunnen
ich	PPER.*.Nom.Sg.1	ich	ich
bezzers	ADJA.Comp.Neut.Gen.Sg.st	bezzeres	bèzzer
iht	NA.Neut.Akk.Sg.st	iht	iht
gelêren	VVINF	gelêren	gelêren
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
solt	VMFIN.Subj.Past.Sg.3	solte	solen
iu	PPER.*.Dat.Pl.2	iu	ir
sîn	VAINF	sîn	sîn
unversaget.>	ADJD.Pos	unversaget	unversaget
<nu	AVD	<unknown>	nû
enwelle	PTKNEG|VMFIN.Subj.Pres.Sg.3	en|well	ne|wèllen
got>	NA.Masc.Nom.Sg.st	got	got
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
diu	DDART.Fem.Nom.Sg.*	diu	dër
maget	NA.Fem.Nom.Sg.st	maget	maged
,	$_	,	,
<flôre	VVFIN.Subj.Past.Sg.3	pflüere	verlièsen
,	$_	,	,
trûtgeselle	NA.Masc.Nom.Sg.*	trûtgeselle	trûtgesèlle
,	$_	,	,
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
sô	AVD	sô	sô
genesen	VVINF	genesen	genësen
welle	VMFIN.Subj.Pres.Sg.1	welle	wèllen
;	$_	;	;
od	KON	oder	oder
daz	KOUS	daz	dazz
mir	PPER.*.Dat.Sg.1	mir	ich
iemer	AVD	iemer	ièmer
sô	AVD	sô	sô
geschehe	VVFIN.Subj.Pres.Sg.3	geschehe	geschëhen
,	$_	,	,
swenn	AVG	swenne	swanne
ich	PPER.*.Nom.Sg.1	ich	ich
iuwern	DPOSA.Masc.Akk.Sg.st	iuwern	iuwer
tôt	NA.Masc.Akk.Sg.st	tôt	tôd
gesehe	VVFIN.Subj.Pres.Sg.1	gesehe	gesëhen
,	$_	,	,
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
dar	PAVD	dâr	dâr
nâch	PAVAP	nâch	nâh
,	$_	,	,
ob	KOUS	ob	obe
ich	PPER.*.Nom.Sg.1	ich	ich
mac	VMFIN.Ind.Pres.Sg.1	mac	mügen
,	$_	,	,
gelebe	VVINF	geleben	gelëben
volle	AVD	volle	volle
einen	DIART.Masc.Akk.Sg.st	einen	èin
tac	NA.Masc.Akk.Sg.st	tac	tag
.	$_	.	.
	
sô	AVD	sô	sô
sêre	AVD	sêre	sêre
bin	VAFIN.Ind.Pres.Sg.1	bin	sîn
ich	PPER.*.Nom.Sg.1	ich	ich
niht	PTKNEG	niht	niht
ervorht	VVPP	ervorht	ervürhten
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
uns	PPER.*.Akk.Pl.1	uns	wir
beidiu	DIS.Neut.Akk.Pl.st	beidiu	bèide
samt	AVD	samet	sament
verworht	VVPP	verworht	verwirken
,	$_	,	,
daz	KOUS	daz	dazz
wir	PPER.*.Nom.Pl.1	wir	wir
niht	PTKNEG	niht	niht
mugen	VMFIN.*.Pres.Pl.1	mügen	mügen
genesen	VVINF	genesen	genësen
;	$_	;	;
wan	KO*	wan	wante
waer	VAFIN.Subj.Past.Sg.1	wær	wësen
ich	PPER.*.Nom.Sg.1	ich	ich
niht	PTKNEG	niht	niht
gewesen	VAPP	gewesen	wësen
in	APPR	in	in
deme	DDART.Masc.Dat.Sg.*	deme	dër
turne	NA.Masc.Dat.Sg.st	turne	turn
hie	AVD	hier	hièr
,	$_	,	,
sô	AVD	sô	sô
waerent	VVFIN.*.Pres.Pl.2	werent	wëren
ir	PPER.*.Nom.Pl.2	ir	ir
her	AVD	her	hëre
komen	VVPP	komen	komen
nie	AVD	nie	niè
:	$_	:	:
dâ	PAVD	dâ	dâr
von	PAVAP	von	vone
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
ze	APPR	ze	ze
rehte	NA.Neut.Dat.Sg.st	rehte	rëht
hân	VAINF	hân	haben
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
iuch	PPER.*.Akk.Pl.2	iuch	ir
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
genesen	VVINF	genesen	genësen
lân	VVINF	lân	lâzen
,	$_	,	,
und	KON	und	unte
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
stirbe	VVFIN.Ind.Pres.Sg.1	stirbe	stërben
für	APPR	vüre	vüre
uns	PPER.*.Akk.Pl.1	uns	wir
beide	DIS.Masc.Akk.Pl.st	beide	bèide
darumbe	PAVD|PAVAP	dâr|umbe	dâr|umbe
,	$_	,	,
als	KO*	als	allsô
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
bescheide	VVFIN.*.Pres.Sg.1	bescheide	beschèiden
,	$_	,	,
wand	KO*	wande	wante
ich	PPER.*.Nom.Sg.1	ich	ich
diu	DDART.Fem.Nom.Sg.*	diu	dër
schuldige	ADJD.Pos	schuldige	schuldig
bin	VAFIN.Ind.Pres.Sg.1	bin	sîn
.	$_	.	.
	
mugent	VMFIN.*.Pres.Pl.2	mügent	mügen
ir	PPER.*.Nom.Pl.2	ir	ir
gesunt	ADJD.Pos	gesunt	gesunt
komen	VVINF	komen	komen
hin	AVD	hin	hine
,	$_	,	,
sô	AVD	sô	sô
hânt	VAFIN.*.Pres.Pl.2	hant	haben
ir	PPER.*.Nom.Pl.2	ir	ir
mir	PPER.*.Dat.Sg.1	mir	ich
geholfen	VVPP	geholfen	hëlfen
wol	AVD	wole	wole
.	$_	.	.
	
von	APPR	von	von
rehte	NA.Neut.Dat.Sg.st	rehte	rëht
ich	PPER.*.Nom.Sg.1	ich	ich
für	APPR	vüre	vüre
iuch	PPER.*.Akk.Pl.2	iuch	ir
sterben	VVINF	sterben	stërben
sol	VMFIN.Ind.Pres.Sg.1	sol	solen
,	$_	,	,
wan	KO*	wan	wante
ir	PPER.*.Nom.Pl.2	ir	ir
kôment	VVFIN.*.Pres.Pl.2	koment	komen
durch	APPR	durch	durh
mich	PPER.*.Akk.Sg.1	mich	ich
her	AVD	her	hëre
.	$_	.	.
	
sölher	DDA.Fem.Gen.Sg.st	solicher	solich
gâbe	NA.Fem.Gen.Sg.st	gâbe	gâbe
ich	PPER.*.Nom.Sg.1	ich	ich
niht	PTKNEG	niht	niht
enger	PTKNEG|VVFIN.*.Pres.Sg.1	en|ger	ne|gëren
,	$_	,	,
diu	DRELS.Fem.Nom.Sg	diu	dër
mich	PPER.*.Akk.Sg.1	mich	ich
niht	PTKNEG	niht	niht
sterben	VVINF	sterben	stërben
lieze	VVFIN.Subj.Past.Sg.3	lieze	lâzen
.	$_	.	.
	
der	DRELS.Masc.Nom.Sg	der	dër
mir	PPER.*.Dat.Sg.1	mir	ich
al	DIA.Fem.Akk.Sg.*	al	all
die	DDART.Fem.Akk.Sg.*	die	dër
werlt	NA.Fem.Akk.Sg.st	werlt	wërelt
gehieze	VVFIN.Subj.Past.Sg.3	gehieze	gehèizen
,	$_	,	,
der	DDS.Fem.Gen.Sg.*	der	dër
enmöht	PTKNEG|VMFIN.*.Past.Sg.1	en|mohte	ne|mügen
ich	PPER.*.Nom.Sg.1	ich	ich
niht	PTKNEG	niht	niht
erwerben	VVINF	erwerben	erwërben
,	$_	,	,
swenn	AVG	swenne	swanne
ich	PPER.*.Nom.Sg.1	ich	ich
iuch	PPER.*.Akk.Pl.2	iuch	ir
saehe	VVFIN.Subj.Past.Sg.1	sæhe	sëhen
sterben	VVINF	sterben	stërben
,	$_	,	,
swie	AVG	swie	swiè
gnôte	AVD	genôte	genôte
er	PPER.Masc.Nom.Sg.3	er	ër
mich	PPER.*.Akk.Sg.1	mich	ich
