wer	PW.Masc.Nom.Sg.st	wer	wër
	
>wan	KO*	wan	wante
dâ	AVD	dâ	dâr
was	VAFIN.Ind.Past.Sg.3	was	wësen
manger	DIA.*.Gen.Pl.st	maniger	manig
hande	NA.Fem.Gen.Pl.st	hande	hant
spil	NA.Neut.Nom.Sg.st	spil	spil
und	KON	und	unte
rîterlîcher	ADJA.Pos.*.Gen.Pl.st	rîterlîcher	rîtærelich
vreuden	NA.Fem.Gen.Pl.*	vröuweden	vröuwede
vil	NA.Neut.Nom.Sg.st	vile	vile
;	$_	;	;
alsô	AVD	alsô	allsô
vertriben	VVFIN.*.Pres.Pl.3	vertrîben	vertrîben
si	PPER.*.Nom.Pl.3	si	ër
die	DDART.Fem.Akk.Sg.*	die	dër
zît	NA.Fem.Akk.Sg.st	zît	zît
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
sal	NA.Masc.Nom.Sg.st	sal	sal
was	VAFIN.Ind.Past.Sg.3	was	wësen
schoene	ADJD.Pos	schoene	schoène
unde	KON	unde	unte
wît	ADJD.Pos	wît	wît
,	$_	,	,
lûter	ADJD.Pos	lûter	lûter
,	$_	,	,
eben	ADJD.Pos	eben	ëbene
als	KO*	als	allsô
ein	DIART	ein	èin
glas	NA.Neut.Nom.Sg.st	glas	glas
.	$_	.	.
	
vil	AVD	vile	vile
grôzer	ADJA.Pos.Masc.Nom.Sg.st	grôzer	grôz
tanz	NA.Masc.Nom.Sg.st	tanz	tanz
darûffe	PAVD|PAVAP	dâr|ûfe	dâr|ûfe
was	VAFIN.Ind.Past.Sg.3	was	wësen
von	APPR	von	von
rîtern	NA.Masc.Dat.Pl.st	rîtærn	rîtære
und	KON	und	unte
von	APPR	von	von
vrouwen	NA.Fem.Dat.Pl.*	vrouwen	vrouwe
.	$_	.	.
	
ouch	KO*	ouch	ouch
stuonden	VVFIN.*.Past.Pl.3	stuonden	stân
in	APPR	in	in
den	DDART.*.Dat.Pl.*	den	dër
ouwen	NA.Fem.Dat.Pl.*	ouwen	ouwe
vil	AVD	vile	vile
manic	DIA.Neut.Nom.Sg.*	manic	manig
hêrlîch	ADJA.Pos.Neut.Nom.Sg.*	hêrlich	hêrlich
gezelt	NA.Neut.Nom.Sg.st	gezelt	gezëlt
.	$_	.	.
	
beidiu	KON	beidiu	bèide
wisen	ADJA.Pos.*.Nom.Pl.wk	wîsen	wîse
unde	KON	unde	unte
velt	NA.Neut.Nom.Sg.st	velt	vëld
vollez	ADJA.Pos.Neut.Nom.Sg.st	vollez	voll
rîterschefte	NA.Fem.Gen.Sg.st	rîterschefte	rîtæreschaft
lac	VVFIN.Ind.Past.Sg.3	lac	ligen
,	$_	,	,
dâ	AVD	dâ	dâr
man	PI.*.Nom.Sg.st	man	man
buhurdierens	NA.Neut.Gen.Sg.wk	bûhurdierenes	bûhurdièren
pflac	VVFIN.Ind.Past.Sg.3	pflac	pflëgen
alle	DIA.Masc.Akk.Pl.st	alle	all
tage	NA.Masc.Akk.Pl.st	tage	tag
unz	AVD	unz	unze
an	APPR	an	ane
die	DDART.Fem.Akk.Sg.*	die	dër
naht	NA.Fem.Akk.Sg.st	naht	naht
.	$_	.	.
	
sus	AVD	sus	sus
was	VAFIN.Ind.Past.Sg.3	was	wësen
mit	APPR	mit	mit
vreuden	NA.Fem.Dat.Pl.*	vröuweden	vröuwede
bedaht	VVPP	bedâht	bedènken
daz	DDART.Neut.Nom.Sg.*	daz	dër
lant	NA.Neut.Nom.Sg.st	lant	lant
,	$_	,	,
daz	DRELS.Neut.Nom.Sg	daz	dër
ê	AVD	êr	êr
jâmers	NA.Masc,Neut.Gen.Sg.st	jâmers	jâmer
pflac	VVFIN.Ind.Past.Sg.3	pflac	pflëgen
vil	AVD	vile	vile
riuwiclîche	AVD	riuwiclîche	riuwiglîche
mangen	DIA.Masc.Akk.Sg.st	manigen	manig
tac	NA.Masc.Akk.Sg.st	tac	tag
.	$_	.	.
	
êrec	NE.Nom.Sg	<unknown>	Erec
und	KON	und	unte
mîn	DPOSA.Masc.Nom.Sg.*	mîn	mîn
her	NA.Masc.Nom.Sg.*	hêrr	hêrre
gâwein	NE.Nom.Sg	Gâwein	Gâwèin
,	$_	,	,
lanzelet	NE.Nom.Sg	Lanzelet	Lanzelet
und	KON	und	unte
her	NA.Masc.Nom.Sg.*	hêrr	hêrre
îwein	NE.Nom.Sg	Iwein	Iwein
die	DDS.Masc.Nom.Pl.*	die	dër
buhurdierten	VVFIN.Ind.Past.Pl.3	bûhurdierten	bûhurdièren
ouch	AVD	ouch	ouch
dâ	AVD	dâ	dâr
vil	NA.Neut.Akk.Sg.st	vile	vile
.	$_	.	.
	
sus	AVD	sus	sus
werte	VVFIN.*.Past.Sg.3	werte	wèren
daz	DDART.Neut.Nom.Sg.*	daz	dër
rîterlîche	ADJA.Pos.Neut.Nom.Sg.wk	rîterlîche	rîtærelich
spil	NA.Neut.Nom.Sg.st	spil	spil
volleclîche	AVD	volliclîche	volliglîche
zwelf	CARDA.Masc.Akk.Pl.*	zwelif	zwèliv
tage	NA.Masc.Akk.Pl.st	tage	tag
nâch	APPR	nâch	nâh
der	DDART.Fem.Gen.Sg.*	der	dër
âventiure	NA.Fem.Gen.Sg.st	âventiure	âventiure
sage	NA.Fem.Dat.Sg.st	sage	sage
.	$_	.	.
	
alsô	KO*	alsô	allsô
diu	DDART.Fem.Nom.Sg.*	diu	dër
hôchzît	NA.Fem.Nom.Sg.st	hôchzît	hôhzît
ende	NA.Masc,Neut.Akk.Sg.st	ende	ènte
nam	VVFIN.Ind.Past.Sg.3	nam	nëmen
,	$_	,	,
dô	AVD	dô	dô
kom	VVFIN.Ind.Past.Sg.3	kom	komen
ein	DIART.Masc.Nom.Sg.*	ein	èin
garzûn	NA.Masc.Nom.Sg.st	garzûn	garzûn
âne	APPR	âne	âne
scham	NA.Fem,Masc.Akk.Sg.*	schame	schame
ûf	APPR	ûf	ûf
den	DDART.Masc.Akk.Sg.*	den	dër
sal	NA.Masc.Akk.Sg.st	sal	sal
geloufen	VVPP	geloufen	loufen
.	$_	.	.
	
der	DDS.Masc.Nom.Sg.*	der	dër
begunde	VVFIN.*.Past.Sg.3	begunde	beginnen
sich	PRF.Akk.*.*	sich	sich
roufen	VVINF	roufen	roufen
und	KON	und	unte
gebâren	VVINF	gebâren	gebâren
jaemerlîche	AVD	jâmerlîche	jâmerlîche
,	$_	,	,
wand	KO*	wande	wante
er	PPER.Masc.Nom.Sg.3	er	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
jâmers	NA.Masc,Neut.Gen.Sg.st	jâmers	jâmer
rîche	ADJD.Pos	rîche	rîche
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
waen	VVFIN.*.Pres.Sg.1	wæne	wænen
sîn	DPOSA	sîn	sîn
swaere	NA.Fem.Nom.Sg.st	swære	swære
diu	DDS.Fem.Nom.Sg.*	diu	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
grôz	ADJD.Pos	grôz	grôz
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
lief	VVFIN.Ind.Past.Sg.3	lief	loufen
nacket	ADJD.Pos	nacket	nacket
unde	KON	unde	unte
blôz	ADJD.Pos	blôz	blôz
aller	DIA.*.Gen.Pl.st	aller	all
hande	NA.Fem.Gen.Pl.st	hande	hant
kleider	NA.Neut.Akk.Pl.st	kleider	klèid
,	$_	,	,
niwan	AVD	niuwan	niuwan
dirre	DDA.*.Gen.Pl.*	dirre	dise
beider	DIA.*.Gen.Pl.st	beider	bèide
:	$_	:	:
zweir	CARDA.*.Gen.Pl.st	zweier	zwêne
schuohe	NA.Masc.Gen.Pl.st	schuohe	schuoh
und	KON	und	unte
einer	DIART.Fem.Gen.Sg.st	einer	èin
niderwât	NA.Fem.Gen.Sg.st	niderwât	niderwât
;	$_	;	;
im	PPER.Masc.Dat.Sg.3	im	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
aller	DIA.*.Gen.Pl.st	aller	all
hande	NA.Fem.Gen.Pl.st	hande	hant
rât	NA.Masc.Nom.Sg.st	rât	rât
anders	AVD	anders	anderes
vil	AVD	vile	vile
tiure	ADJD.Pos	tiure	tiure
.	$_	.	.
	
der	DDS.Masc.Nom.Sg.*	der	dër
brâht	VVFIN.Ind.Past.Sg.3	brâhte	bringen
âventiure	NA.Fem.Akk.Sg.st	âventiure	âventiure
:	$_	:	:
ein	DIART	ein	èin
bluotic	ADJA.Pos	bluotic	bluotig
sper	NA.Neut.Akk.Sg.st	sper	spër
zebrochen	VVPP	zebrochen	zerbrëchen
;	$_	;	;
dâ	PAVD	dâ	dâr
mit	PAVAP	mit	mite
was	VAFIN.Ind.Past.Sg.3	was	wësen
erstochen	VVPP	erstochen	erstëchen
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
âmîre	NE.Nom.Sg	Amere	Amîre
von	APPR	von	von
lîbîâ	NE.Dat.Sg	Libia	Libia
.	$_	.	.
	
daz	DDS.Neut.Akk.Sg.*	daz	dër
kunt	VVFIN.Ind.Past.Sg.3	kunte	künden
er	PPER.Masc.Nom.Sg.3	er	ër
den	DDART.*.Dat.Pl.*	den	dër
rîtern	NA.Masc.Dat.Pl.st	rîtærn	rîtære
dâ	AVD	dâ	dâr
mit	APPR	mit	mit
vil	AVD	vile	vile
jaemerlîcher	ADJA.Pos.Fem.Dat.Sg.st	jâmerlîcher	jâmerlich
klage	NA.Fem.Dat.Sg.st	klage	klage
.	$_	.	.
	
dâ	PAVD	dâ	dâr
vor	PAVAP	vore	vore
an	APPR	an	ane
dem	DDART.Masc.Dat.Sg.*	dem	dër
dritten	ADJA.Pos.Masc.Dat.Sg.wk	dritten	dritt
tage	NA.Masc.Dat.Sg.st	tage	tag
was	VAFIN.Ind.Past.Sg.3	was	wësen
er	PPER.Masc.Nom.Sg.3	er	ër
erslagen	VVPP	erslagen	erslahen
vor	APPR	vore	vore
nâmûr	NE.Dat.Sg	Namur	Namur
.	$_	.	.
	
daz	DDS.Neut.Akk.Sg.*	daz	dër
hêt	VAFIN.*.Past.Sg.3	hæte	haben
getân	VVPP	getân	tuon
der	DDART.*.Gen.Pl.*	der	dër
vreuden	NA.Fem.Gen.Pl.*	vröuweden	vröuwede
schûr	NA.Masc.Nom.Sg.st	schûr	schûr
,	$_	,	,
lîôn	NE.Nom.Sg	Liôn	Lion
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
ungehiure	ADJA.Pos.Masc.Nom.Sg.wk	ungehiure	ungehiure
,	$_	,	,
mit	APPR	mit	mit
einer	DIART.Fem.Dat.Sg.st	einer	èin
jostiure	NA.Fem.Dat.Sg.st	jôstiure	jostiure
.	$_	.	.
	
ditz	DDS.Neut.Akk.Sg.*	ditz	dise
klage	VVFIN.*.Past.Sg.3	klagete	klagen
er	PPER.Masc.Nom.Sg.3	er	ër
offenlîche	AVD	offenlîche	offenlîche
und	KON	und	unte
rief	VVFIN.Ind.Past.Sg.3	rief	ruofen
vil	AVD	vile	vile
jaemerlîche	AVD	jâmerlîche	jâmerlîche
<	APPR	umbe	in
wâfen	NA.Neut.Akk.Pl.st	wâfen	wâfen
über	APPR	über	über
den	DDART.Masc.Akk.Sg.*	den	dër
helt	NA.Masc.Akk.Sg.st	helt	hèled
balt	ADJN.Masc.Akk.Sg.*	balt	bald
der	DRELS.Masc.Nom.Sg	der	dër
grôzen	ADJA.Pos.Masc.Akk.Sg.*	grôzen	grôz
mort	NA.Masc.Akk.Sg.st	mort	mord
und	KON	und	unte
gewalt	NA.Fem,Masc.Akk.Sg.st	gewalt	gewalt
an	APPR	an	ane
mînem	DPOSA.Masc.Dat.Sg.st	mînem	mîn
herren	NA.Masc.Dat.Sg.*	hêrren	hêrre
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
getân	VVPP	getân	tuon
!	$_	!	!
	
>er	PPER.Masc.Nom.Sg.3	er	ër
sprach<	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
swer	PG.Masc.Nom.Sg.st	swer	swër
ie	AVD	ie	iè
liep	NA.Neut.Akk.Sg.st	liep	lièb
gewan	VVFIN.Ind.Past.Sg.3	gewan	gewinnen
und	KON	und	unte
herzenlîche	ADJA.Pos.Fem.Akk.Sg.st	herzenlîche	hërzenlich
trûtschaft	NA.Fem.Akk.Sg.st	trûtschaft	trûtschaft
,	$_	,	,
habe	VAFIN.Subj.Pres.Sg.3	habe	haben
er	PPER.Masc.Nom.Sg.3	er	ër
dar	PAVD	dâr	dâr
zuo	PAVAP	zuo	zuo
ganze	ADJA.Pos.Fem.Akk.Sg.st	ganze	ganz
kraft	NA.Fem.Akk.Sg.st	kraft	kraft
der	DDART.Fem.Gen.Sg.*	der	dër
triuwen	NA.Fem.Gen.Sg.st	triuwen	triuwe
und	KON	und	unte
der	DDART.Fem.Gen.Sg.*	der	dër
manheit	NA.Fem.Gen.Sg.st	manheit	mannhèit
,	$_	,	,
sô	AVD	sô	sô
sî	PPER.Fem.Nom.Sg.3	si	ër
im	PPER.Masc.Dat.Sg.3	im	ër
daz	DDART.Neut.Nom.Sg.*	daz	dër
unbilde	NA.Neut.Nom.Sg.st	unbilde	unbilede
leit	ADJD.Pos	leit	lèid
daz	DRELS.Neut.Akk.Sg	daz	dër
der	DDART.Masc.Nom.Sg.*	der	dër
ungetriuwe	ADJA.Pos.Masc.Nom.Sg.wk	ungetriuwe	ungetriuwe
man	NA.Masc.Nom.Sg.st	man	mann
an	APPR	an	ane
mînem	DPOSA.Masc.Dat.Sg.st	mînem	mîn
herren	NA.Masc.Dat.Sg.*	hêrren	hêrre
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
getân	VVPP	getân	tuon
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
nam	VVFIN.Ind.Past.Sg.3	nam	nëmen
im	PPER.Masc.Dat.Sg.3	im	ër
sîne	DPOSA.Fem.Akk.Sg.st	sîne	sîn
vriundin	NA.Fem.Akk.Sg.st	vriuntinne	vriuntinne
und	KON	und	unte
vuorte	VVFIN.*.Past.Sg.3	vuorte	vüèren
si	PPER.Fem.Akk.Sg.3	si	ër
mit	APPR	mit	mit
gewalte	NA.Fem,Masc.Dat.Sg.st	gewelte	gewalt
hin	AVD	hin	hine
,	$_	,	,
dô	KOUS	dô	dô
er	PPER.Masc.Nom.Sg.3	er	ër
den	DDART.Masc.Akk.Sg.*	den	dër
helt	NA.Masc.Akk.Sg.st	helt	hèled
hêt	VAFIN.*.Past.Sg.3	hæte	haben
erslagen	VVPP	erslagen	erslahen
.	$_	.	.
	
ditz	DDA.Neut.Akk.Sg.*	ditz	dise
leit	NA.Neut.Akk.Sg.st	leit	lèid
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
klagen	VVINF	klagen	klagen
,	$_	,	,
von	APPR	von	von
korntîn	NE.Dat.Sg	Korntîn	Kornen
her	NA.Masc.Nom.Sg.*	hêrr	hêrre
gwîgâlois	NE.Nom.Sg	Gwigalois	Gwîgalois
;	$_	;	;
und	KON	und	unte
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
er	PPER.Masc.Nom.Sg.3	er	ër
alsô	AVD	alsô	allsô
kurtois	ADJD.Pos	kurtois	kurtois
und	KON	und	unte
pfligt	VVFIN.Ind.Pres.Sg.3	pfliget	pflëgen
sô	AVD	sô	sô
grôzer	ADJA.Pos.Fem.Gen.Sg.st	grôzer	grôz
manheit	NA.Fem.Gen.Sg.st	manheit	mannhèit
alsô	KO*	alsô	allsô
diu	DDART.Fem.Nom.Sg.*	diu	dër
werlt	NA.Fem.Nom.Sg.st	werlt	wërelt
von	APPR	von	von
im	PPER.Masc.Dat.Sg.3	im	ër
seit	VVFIN.Ind.Pres.Sg.3	seit	sagen
,	$_	,	,
sô	AVD	sô	sô
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
er	PPER.Masc.Nom.Sg.3	er	ër
rechen	VVINF	rechen	rëchen
ditze	DDA.Neut.Akk.Sg.*	ditze	dise
leit	NA.Neut.Akk.Sg.st	leit	lèid
.	$_	.	.
	
mîn	DPOSA.Fem.Nom.Sg.*	mîn	mîn
vrouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
und	KON	und	unte
mîn	DPOSA.Masc.Nom.Sg.*	mîn	mîn
herre	NA.Masc.Nom.Sg.*	hêrre	hêrre
die	DDS.Masc.Nom.Pl.*	die	dër
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
harte	AVD	harte	harte
verre	AVD	verre	vërre
durch	APPR	durch	durh
den	DDART.Masc.Akk.Sg.*	den	dër
künic	NA.Masc.Akk.Sg.st	küninc	küning
gevaren	VVPP	gevaren	varen
her	AVD	her	hëre
.	$_	.	.
	
nu	AVD	nû	nû
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
geletzet	VVPP	geletzet	lètzen
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
sper	NA.Neut.Akk.Sg.st	sper	spër
des	DDART.Masc,Neut.Gen.Sg.*	des	dër
lebens	NA.Masc,Neut.Gen.Sg.st	lebenes	lëben
und	KON	und	unte
der	DDART.Fem.Gen.Sg.*	der	dër
hôchzît	NA.Fem.Gen.Sg.st	hôchzît	hôhzît
.	$_	.	.
	
owê	ITJ|ITJ	ô|wê	ô|wê
,	$_	,	,
wie	AVW	wie	wiè
jaemerlîch	AVD	jâmerlîche	jâmerlîche
er	PPER.Masc.Nom.Sg.3	er	ër
lît	VVFIN.Ind.Pres.Sg.3	lît	ligen
noch	AVD	noch	noh
ûf	APPR	ûf	ûf
dem	DDART.Neut.Dat.Sg.*	dem	dër
velde	NA.Neut.Dat.Sg.st	velde	vëld
unbegraben	ADJD.Pos	unbegraben	unbegraben
!	$_	!	!
	
swelhe	DGS.*.Nom.Pl.st	sweliche	swèlich
nu	AVD	nû	nû
rîters	NA.Masc.Gen.Sg.st	rîtærs	rîtære
namen	NA.Masc.Akk.Sg.*	namen	name
haben	VAFIN.*.Pres.Pl.3	haben	haben
,	$_	,	,
den	DRELS.*.Dat.Pl	den	dër
si	VAFIN.Subj.Pres.Sg.3	sî	sîn
daz	DDART.Neut.Akk.Sg.*	daz	dër
unbilde	NA.Neut.Nom.Sg.st	unbilde	unbilede
leit	ADJD.Pos	leit	lèid
.	$_	.	.
	
vor	APPR	vore	vore
leide	NA.Fem.Dat.Sg.st	leide	lèide
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
ich	PPER.*.Nom.Sg.1	ich	ich
mîniu	DPOSA.Neut.Akk.Pl.st	mîniu	mîn
kleit	NA.Neut.Akk.Pl.st	kleit	klèid
von	APPR	von	von
dem	DDART.Masc.Dat.Sg.*	dem	dër
lîbe	NA.Masc.Dat.Sg.st	lîbe	lîb
gerizzen	VVPP	gerizzen	rîzen
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
daz	DDS.Neut.Akk.Sg.*	daz	dër
wizzen	VVINF	wizzen	wizzen
,	$_	,	,
die	DDART.Masc.Nom.Pl.*	die	dër
vürsten	NA.Masc.Nom.Pl.wk	vürsten	vürste
und	KON	und	unte
ir	DPOSA.Masc.Nom.Pl.*	ire	ire
dienestman	NA.Masc.Nom.Pl.st	dienestmanne	diènestmann
,	$_	,	,
daz	KOUS	daz	dazz
ditz	DDA.Neut.Nom.Sg.*	ditz	dise
laster	NA.Neut.Nom.Sg.st	laster	laster
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
getân	VVPP	getân	tuon
benamen	AVD	bînamen	bînamen
ûf	APPR	ûf	ûf
ir	DPOSA.Fem.Akk.Sg.*	ire	ire
êre	NA.Fem.Akk.Sg.st	êre	êre
.	$_	.	.
	
mîner	DPOSA.Fem.Gen.Sg.st	mîner	mîn
vrouwen	NA.Fem.Gen.Sg.st	vrouwen	vrouwe
lîamêre	NA.Fem.Nom.Sg.*	lâmere	limbere
,	$_	,	,
der	DDART.Fem.Gen.Sg.*	der	dër
werden	ADJA.Pos.Fem.Gen.Sg.wk	werden	wërd
küniginne	NA.Fem.Gen.Sg.st	küninginne	küninginne
,	$_	,	,
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
ir	DPOSA.Fem.Nom.Sg.*	ire	ire
staetiu	ADJA.Pos.Fem.Nom.Sg.st	stætiu	stæte
minne	NA.Fem.Nom.Sg.*	minne	minne
mit	APPR	mit	mit
gewalte	NA.Fem,Masc.Dat.Sg.st	gewelte	gewalt
entschumpfieret	VVPP	entschumpfieret	entschumpfièren
.	$_	.	.
	
swen	PG.Masc.Akk.Sg.st	swen	swër
daz	DDART.Neut.Nom.Sg.*	daz	dër
laster	NA.Neut.Nom.Sg.st	laster	laster
zieret	VVFIN.Ind.Pres.Sg.3	zieret	zièren
,	$_	,	,
dern	DDS.Masc.Nom.Sg.*|PTKNEG	der|ne	dër|ne
kan	VMFIN.Ind.Pres.Sg.3	kan	kunnen
niht	PTKNEG	niht	niht
leit	NA.Neut.Akk.Sg.st	leit	lèid
mit	APPR	mit	mit
leide	NA.Fem.Dat.Sg.st	leide	lèide
klagen	VVINF	klagen	klagen
.	$_	.	.
	
lîôn	NE.Nom.Sg	Liôn	Lion
der	DDART.Masc.Nom.Sg.*	der	dër
vürste	NA.Masc.Nom.Sg.wk	vürste	vürste
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
erslagen	VVPP	erslagen	erslahen
an	APPR	an	ane
mînem	DPOSA.Masc.Dat.Sg.st	mînem	mîn
herren	NA.Masc.Dat.Sg.*	hêrren	hêrre
einen	DIART.Masc.Akk.Sg.st	einen	èin
man	NA.Masc.Akk.Sg.st	man	mann
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
niht	NA.Neut.Akk.Sg.st	niht	niht
gesagen	VVINF	gesagen	gesagen
kan	VMFIN.Ind.Pres.Sg.1	kan	kunnen
wie	AVW	wie	wiè
hôhes	ADJA.Pos.Masc.Gen.Sg.st	hôhes	hôh
werdes	ADJA.Pos.Neut.Gen.Sg.st	werdes	wërd
was	VAFIN.Ind.Past.Sg.3	was	wësen
sîn	DPOSA.Masc.Nom.Sg.*	sîn	sîn
lîp	NA.Masc.Nom.Sg.st	lîp	lîb
.	$_	.	.
	
vrouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
lârîe	NE.Nom.Sg	Larîe	Larie
und	KON	und	unte
sîn	DPOSA.Neut.Nom.Sg.*	sîn	sîn
wîp	NA.Neut.Nom.Sg.st	wîp	wîb
,	$_	,	,
mîn	DPOSA.Fem.Nom.Sg.*	mîn	mîn
vrouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
lîamêre	NE.Nom.Sg	Lîamere	Liamere
,	$_	,	,
ir	PPER.*.Gen.Pl.3	ir	ër
ietwedriu	DIS.Fem.Nom.Sg.st	ietwederiu	ièdwëder
sêre	AVD	sêre	sêre
der	DDART.*.Gen.Pl.*	der	dër
andern	DIS.*.Gen.Pl.wk	andern	ander
leit	NA.Neut.Akk.Sg.st	leit	lèid
solde	VMFIN.*.Past.Sg.3	solte	solen
klagen	VVINF	klagen	klagen
mit	APPR	mit	mit
triuwen	NA.Fem.Dat.Pl.*	triuwen	triuwe
als	KO*	als	allsô
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
sagen	VVINF	sagen	sagen
.	$_	.	.
	
ir	DPOSA	ire	ire
väter	NA.Neut.Nom.Pl.st	veter	uoter
zweier	CARDA.*.Gen.Pl.st	zweier	zwêne
bruoder	NA.Masc.Gen.Pl.st	bruoder	bruoder
kint	NA.Neut.Nom.Pl.st	kint	kind
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
,	$_	,	,
die	DRELS.*.Nom.Pl	die	dër
erslagen	VVPP	erslagen	erslahen
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
leider	AVD	leider	lèider
nû	AVD	nû	nû
vor	APPR	vore	vore
mangem	DIA.Masc.Dat.Sg.st	manigem	manig
tage.>	NA.Masc.Dat.Sg.st	tage	tag
-	$_	-	-
der	DDART.*.Gen.Pl.*	der	dër
zweier	CARDA.*.Gen.Pl.st	zweier	zwêne
namen	NA.Masc.Gen.Pl.*	namen	name
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
sage	VVFIN.*.Pres.Sg.1	sage	sagen
:	$_	:	:
der	DRELS.Masc.Nom.Sg	der	dër
ein	DIART	ein	èin
gârez	NA.Neut.Akk.Sg.st	garez	garz
von	APPR	von	von
lîbîâ	NE.Dat.Sg	Libia	Libia
;	$_	;	;
ouch	AVD	ouch	ouch
nant	VVFIN.*.Past.Sg.3	nante	nènnen
er	PPER.Masc.Nom.Sg.3	er	ër
den	DDART.Masc.Akk.Sg.*	den	dër
andern	DIS.Masc.Akk.Sg.st	andern	ander
sâ	AVD	sâ	sâr
:	$_	:	:
lâr	ADJD.Pos	lâr	lære
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
von	APPR	von	von
korntîn	NE.Dat.Sg	Korntîn	Kornen
.	$_	.	.
	
-	$_	-	-
<nu	AVD	<unknown>	nû
sehet	VVIMP.Pl.2	sehet	sëhen
waz	PW.Neut.Nom.Sg.st	waz	wër
si	PPER.*.Nom.Pl.3	si	ër
einander	DIA	einander	èinander
sîn	VAFIN.*.Pres.Pl.3	sîn	sîn
und	KON	und	unte
helfet	VVIMP.Pl.2	helfet	hëlfen
mîner	DPOSA.Fem.Dat.Sg.st	mîner	mîn
vrouwen	NA.Fem.Dat.Sg.st	vrouwen	vrouwe
wider	AVD	wider	widere
!	$_	!	!
	
>vor	APPR	vüre	vüre
leide	ADJA.Pos.Fem.Nom.Sg.wk	leide	lèid
vrouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
lârîe	NE.Nom.Sg	Larîe	Larie
nider	PTKVZ	nider	nidere
umb	APPR	umbe	umbe
ir	DPOSA.*.Gen.Pl.*	ire	ire
nifteln	NA.Fem.Gen.Sg.st	nifteln	niftele
laster	NA.Neut.Akk.Sg.st	laster	laster
seic	VVFIN.Ind.Past.Sg.3	seic	sîgen
.	$_	.	.
	
her	NA.Masc.Nom.Sg.*	hêrr	hêrre
gwîgâlois	NE.Nom.Sg	Gwigalois	Gwîgalois
niht	PTKNEG	niht	niht
lenger	AVD	langer	lange
sweic	VVFIN.Ind.Past.Sg.3	sweic	swîgen
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
sprach<	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
vrouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
,	$_	,	,
gehabt	VVIMP.Pl.2	gehabet	gehaben
iuch	PRF.Akk.Pl.st	iuch	ir
wol	AVD	wole	wole
!	$_	!	!
	
ich	PPER.*.Nom.Sg.1	ich	ich
erledige	VVFIN.*.Pres.Sg.1	erledige	erlèdigen
si	PPER.*.Akk.Pl.3	si	ër
,	$_	,	,
oder	KON	oder	oder
ich	PPER.*.Nom.Sg.1	ich	ich
dol	VVFIN.*.Pres.Sg.1	dole	dolen
swaz	PG.Neut.Nom.Sg.st	swaz	swër
ze	APPR	ze	ze
lîden	NA.Neut.Dat.Sg.st	lîdenne	lîden
mir	PPER.*.Dat.Sg.1	mir	ich
