rîchiu	ADJA.Pos.Fem.Nom.Sg.st	rîchiu	rîche
deheiner	DIS.Masc.Nom.Sg.st	decheiner	dehèin
sidr	AVD	sider	sider
kaeme	VVFIN.Subj.Past.Sg.3	kæme	komen
von	APPR	von	von
dem	DDART.Masc.Dat.Sg.*	dem	dër
strîte	NA.Masc.Dat.Sg.st	strîte	strît
widr	AVD	wider	widere
.	$_	.	.
	
dô	AVD	dô	dô
huop	VVFIN.Ind.Past.Sg.3	huop	hèben
sich	PRF.Akk.*.*	sich	sich
klagelîche	AVD	klagelîche	klagelîche
übr	APPR	über	über
elliu	DIA.Neut.Akk.Pl.st	alliu	all
künecrîche	NA.Neut.Akk.Pl.st	künincrîche	küningrîche
angest	NA.Fem.Akk.Sg.st	angest	angest
arbeit	NA.Fem.Nom.Sg.st	arbeit	arbèit
und	KON	und	unte
nôt	NA.Fem.Nom.Sg.st	nôt	nôt
,	$_	,	,
vrid	NA.Masc.Nom.Sg.*	vride	vride
und	KON	und	unte
genâde	NA.Fem.Nom.Sg.*	genâde	genâde
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
tôt	ADJD.Pos	tôt	tôt
.	$_	.	.
	
in	APPR	in	in
den	DDART.*.Dat.Pl.*	den	dër
selben	DDA.*.Dat.Pl.st	selben	sëlb
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
dô	AVD	dô	dô
hâtez	VVFIN.*.Past.Sg.3|PPER.Neut.Nom.Sg.3	hâte|ez	hâhen|ër
sich	PRF.Akk.*.*	sich	sich
gevuoct	VVPP	geworht	vüègen
alsô	AVD	alsô	allsô
daz	KOUS	daz	dazz
samsab	NE.Nom.Sg	Samsap	Samsab
von	APPR	von	von
êôthâ	NE.Dat.Sg	<unknown>	<unknown>
unz	AVD	unz	unze
an	APPR	an	ane
die	DDART.Fem.Akk.Sg.*	die	dër
ûzern	ADJA.Pos.Fem.Akk.Sg.wk	ûzern	ûzer
indîâ	NE.Akk.Sg	India	India
mit	APPR	mit	mit
sô	AVD	sô	sô
grôzen	ADJA.Pos.*.Dat.Pl.*	grôzen	grôz
kreften	NA.Fem.Dat.Pl.st	kreften	kraft
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
diu	DDART.Neut.Akk.Pl.*	diu	dër
lant	NA.Neut.Akk.Pl.st	lant	lant
gar	AVD	gar	gare
überstreit	VVFIN.Ind.Past.Sg.3	überstreit	überstrîten
.	$_	.	.
	
von	APPR	von	von
indîâ	NE.Dat.Sg	India	India
kêrt	VVFIN.*.Past.Sg.3	kêrte	kêren
er	PPER.Masc.Nom.Sg.3	er	ër
her	PAVD	her	hëre
widr	PAVAP	wider	widere
und	KON	und	unte
kam	VVFIN.Ind.Past.Sg.3	kam	komen
in	APPR	in	in
arabje	NE.Akk.Sg	Arabîe	Arabî
sidr	AVD	sider	sider
und	KON	und	unte
in	APPR	in	in
die	DDART.Fem.Akk.Sg.*	die	dër
grôzen	ADJA.Pos.Fem.Akk.Sg.wk	grôzen	grôz
sâbaâ	NE.Akk.Sg	Sabaa	Sabaa
.	$_	.	.
	
mit	APPR	mit	mit
kraft	NA.Fem.Dat.Sg.st	kraft	kraft
bestuonden	VVFIN.*.Past.Pl.3	bestuonden	bestân
in	PPER.Masc.Akk.Sg.3	in	ër
aldâ	AVD	aldâ	alldâr
der	DDART.Fem.Gen.Sg.*	der	dër
ismahêlen	NE.Gen.Sg	Ismahelen	Ismahel
ritterschaft	NA.Fem.Akk.Sg.st	ritterschaft	rîtæreschaft
mit	APPR	mit	mit
sô	AVD	sô	sô
grôzer	ADJA.Pos.Fem.Dat.Sg.st	grôzer	grôz
überkraft	NA.Fem.Dat.Sg.st	überkraft	überkraft
daz	KOUS	daz	dazz
samsab	NE.Nom.Sg	Samsap	Samsab
der	DDART.Masc.Nom.Sg.*	der	dër
wîse	ADJA.Pos.Masc.Nom.Sg.wk	wîse	wîse
man	NA.Masc.Nom.Sg.st	man	mann
mit	APPR	mit	mit
lützel	NA.Neut.Dat.Sg.st	lützel	lützel
heres	NA.Neut.Gen.Sg.st	heres	hère
kûme	AVD	kûme	kûme
entran	VVFIN.Ind.Past.Sg.3	entran	enttrinnen
,	$_	,	,
daz	DDART.Neut.Nom.Sg.*	daz	dër
ander	DIS.Neut.Nom.Sg.wk	ander	ander
was	VAFIN.Ind.Past.Sg.3	was	wësen
im	PPER.Masc.Dat.Sg.3	im	ër
gar	AVD	gar	gare
erslagn	VVPP	erslagen	erslahen
.	$_	.	.
	
nû	AVD	nû	nû
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
kurzlîche	AVD	kurzlîche	kurzlîche
sagn	VVINF	sagen	sagen
,	$_	,	,
wer	PW.Masc.Nom.Sg.st	wer	wër
ismahêlen	NE.Dat.Sg	Ismahelen	Ismahel
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
dâ	PAVD	dâ	dâr
vor	PAVAP	vore	vore
in	APPR	in	in
mangen	DIA.*.Dat.Pl.st	manigen	manig
jâren	NA.Neut.Dat.Pl.st	jâren	jâr
.	$_	.	.
	
got	NA.Masc.Nom.Sg.st	got	got
abrahâme	NE.Dat.Sg	Abrahame	Abraham
daz	DDS.Neut.Akk.Sg.*	daz	dër
gehiez	VVFIN.Ind.Past.Sg.3	gehiez	gehèizen
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
als	KO*	als	allsô
des	DDART.Neut.Gen.Sg.*	des	dër
meres	NA.Neut.Gen.Sg.st	meres	mère
griez	NA.Masc,Neut.Akk.Sg.st	griez	grièz
sîn	DPOSA	sîn	sîn
künne	NA.Neut.Akk.Sg.st	künne	künne
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
mêren	VVINF	mêren	mêren
gar	AVD	gar	gare
.	$_	.	.
	
isaâgen	NE.Nom.Sg	<unknown>	Isaak
sârâ	NE.Nom.Sg	Sara	Sara
gebar	VVFIN.Ind.Past.Sg.3	gebar	gebëren
,	$_	,	,
jâcoben	NE.Akk.Sg	Jakoben	Jakob
isaâc	NE.Akk.Sg	Isaac	Isaak
gewan	VVFIN.Ind.Past.Sg.3	gewan	gewinnen
,	$_	,	,
jâcob	NE.Nom.Sg	Jakop	Jakob
der	DDART.Masc.Nom.Sg.*	der	dër
gotes	NA.Masc.Gen.Sg.st	gotes	got
erwelter	ADJA.Pos.Masc.Nom.Sg.st	erwelter	erwèlet
man	NA.Masc.Nom.Sg.st	man	mann
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDART.Masc.Nom.Sg.*	der	dër
êrst	ADJA.Sup	êrst	êrest
urhap	NA.Masc.Nom.Sg.st	urhap	urhab
der	DRELS.Masc.Nom.Sg	der	dër
ismahêl	NE.Nom.Sg	Ismahel	Ismahel
den	DDART.Masc.Akk.Sg.*	den	dër
namen	NA.Masc.Akk.Sg.*	namen	name
gap	VVFIN.Ind.Past.Sg.3	gap	gëben
,	$_	,	,
an	APPR	an	ane
den	DRELS.Masc.Akk.Sg	den	dër
got	NA.Masc.Nom.Sg.st	got	got
sider	AVD	sider	sider
langiu	ADJA.Pos.Neut.Akk.Pl.st	langiu	lang
zil	NA.Neut.Akk.Pl.st	zil	zil
worhte	VVFIN.*.Past.Sg.3	worhte	wirken
grôzer	ADJA.Pos.*.Gen.Pl.st	grôzer	grôz
wunder	NA.Neut.Gen.Pl.st	wunder	wunter
vil	NA.Neut.Akk.Sg.st	vile	vile
.	$_	.	.
	
die	DDART.*.Nom.Pl.*	die	dër
süne	NA.Masc.Nom.Pl.st	süne	sun
von	APPR	von	von
abrahâme	NE.Dat.Sg	Abrahame	Abraham
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
komen	VVPP	komen	komen
als	AVD	als	allsô
gewaeriu	ADJA.Pos.Neut.Nom.Pl.st	gewæriu	gewære
kint	NA.Neut.Nom.Pl.st	kint	kind
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
hâte	VAFIN.Ind.Past.Sg.3	hâte	haben
ein	DIART	ein	èin
dierne	NA.Fem.Akk.Sg.st	dierne	dièrne
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
agar	NE.Nom.Sg	Agar	Agar
,	$_	,	,
diu	DDART.Fem.Nom.Sg.*	diu	dër
selbe	DDA.Fem.Nom.Sg.wk	selbe	sëlb
im	PPER.Masc.Dat.Sg.3	im	ër
einen	DIART.Masc.Akk.Sg.st	einen	èin
sun	NA.Masc.Akk.Sg.st	sun	sun
gebar	VVFIN.Ind.Past.Sg.3	gebar	gebëren
der	DDS.Masc.Nom.Sg.*	der	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
geheizen	VVPP	geheizen	hèizen
ismahêl	NE.Nom.Sg	Ismahel	Ismahel
.	$_	.	.
	
in	APPR	in	in
der	DDART.Fem.Dat.Sg.*	der	dër
wîs	NA.Fem.Dat.Sg.st	wîs	wîse
als	KO*	als	allsô
israhêl	NE.Nom.Sg	Israhel	Israhel
wuohs	VVFIN.Ind.Past.Sg.3	wuohs	wahsen
gegen	APPR	gegen	gègen
der	DDART.Fem.Dat.Sg.*	der	dër
gotes	NA.Masc.Gen.Sg.st	gotes	got
ê	NA.Fem.Dat.Sg.wk	ê	êwe
,	$_	,	,
sus	AVD	sus	sus
wuohs	VVFIN.Ind.Past.Sg.3	wuohs	wahsen
sîn	DPOSA	sîn	sîn
künne	NA.Neut.Nom.Sg.st	künne	künne
:	$_	:	:
ez	PPER.Neut.Nom.Sg.3	ez	ër
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
vil	AVD	vile	vile
mê	AVD.Comp	mêr	mêre
.	$_	.	.
	
von	APPR	von	von
dem	DDART.Neut.Dat.Sg.*	dem	dër
geslehte	NA.Neut.Dat.Sg.st	geslehte	geslèhte
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
gog	NA.Masc.Nom.Sg.st	got	got
und	KON	und	unte
daz	DDART.Neut.Nom.Sg.*	daz	dër
künne	NA.Neut.Nom.Sg.st	künne	künne
mâgog	NA.Neut.Nom.Sg.st	magedoc	<unknown>
und	KON	und	unte
daz	DDART.Neut.Nom.Sg.*	daz	dër
gesleht	NA.Neut.Nom.Sg.st	geslehte	geslèhte
asenaz	NE.Nom.Sg	Asenas	Asenaz
.	$_	.	.
	
diu	DDART.Neut.Nom.Pl.*	diu	dër
künne	NA.Neut.Nom.Pl.st	künne	künne
wuohsen	VVFIN.Ind.Past.Pl.3	wuohsen	wahsen
vürbaz	AVD	vürebaz	vürebazz
biz	KOUS	biz	biz
drîzec	CARDA.Neut.Akk.Pl.*	drîzic	drîzig
geslehte	NA.Neut.Akk.Pl.st	geslehte	geslèhte
grôz	ADJD.Pos	grôz	grôz
von	APPR	von	von
im	PPER.Masc.Dat.Sg.3	im	ër
kam	VVFIN.Ind.Past.Sg.3	kam	komen
diu	DRELS.Fem.Nom.Sg	diu	dër
niht	PTKNEG	niht	niht
verdrôz	VVFIN.Ind.Past.Sg.3	verdrôz	verdrièzen
,	$_	,	,
sie	PPER.*.Nom.Pl.3	sie	ër
vrumten	VVFIN.*.Past.Pl.3	vrümeten	vrümen
manc	DIA.Neut.Akk.Sg.*	manig	manig
unbilde	NA.Neut.Akk.Sg.st	unbilde	unbilede
.	$_	.	.
	
sie	PPER.*.Nom.Pl.3	sie	ër
zugen	VVFIN.*.Past.Pl.3	zugen	zièhen
in	APPR	in	in
eine	DIART.Fem.Akk.Sg.st	eine	èin
wilde	NA.Fem.Akk.Sg.st	wilde	wilde
diu	DDS.Fem.Nom.Sg.*	diu	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
geheizen	VVPP	geheizen	hèizen
sâbaâ	NE.Nom.Sg	Sabaa	Sabaa
.	$_	.	.
	
sie	PPER.*.Nom.Pl.3	sie	ër
wuohsen	VVFIN.*.Past.Pl.3	wuohsen	wahsen
krefteclîche	AVD	krefticlîche	krèftiglîche
dâ	AVD	dâ	dâr
,	$_	,	,
bizdaz	KOUS	biz_daz	biz_dazz
sie	PPER.*.Akk.Pl.3	sie	ër
samsab	NE.Akk.Sg	Samsap	Samsab
ane	PTKVZ	ane	ane
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
als	KO*	als	allsô
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
hie	PAVD	hier	hièr
vor	PAVAP	vore	vore
geseit	VVPP	geseit	sagen
,	$_	,	,
und	KON	und	unte
sie	PPER.*.Nom.Pl.3	sie	ër
den	DDART.*.Dat.Pl.*	den	dër
al	AVD	al	al
überstritn	VVFIN.*.Past.Pl.3	überstriten	überstrîten
.	$_	.	.
	
mit	APPR	mit	mit
kreften	NA.Fem.Dat.Pl.st	kreften	kraft
sie	PPER.*.Nom.Pl.3	sie	ër
vür	APPR	vür	vüre
sich	PRF.Akk.*.*	sich	sich
ritn	VVFIN.*.Past.Pl.3	riten	rîten
mit	APPR	mit	mit
sô	AVD	sô	sô
werlîchen	ADJA.Pos.*.Dat.Pl.*	werlîchen	wèrelich
hern	NA.Masc.Dat.Pl.*	hêrrn	hêrre
daz	KOUS	daz	dazz
ez	PPER.Neut.Akk.Sg.3	ez	ër
niemen	DIA.*.Nom.Sg.st	nieman	nièmannd
kunde	VMFIN.*.Past.Sg.3	kunde	kunnen
erwern	VVINF	erwern	erwèren
,	$_	,	,
sie	PPER.*.Nom.Pl.3	sie	ër
twungen	VVFIN.*.Past.Pl.3	twungen	dwingen
diu	DDART.*.Akk.Pl.*	diu	dër
lant	NA.Neut.Akk.Pl.st	lant	lant
âne	APPR	âne	âne
wer	NA.Fem.Akk.Sg.st	wer	wère
dort	AVD	dort	dort
und	KON	und	unte
her	AVD	her	hëre
über	APPR	über	über
mer	NA.Neut.Akk.Sg.st	mer	mère
mit	APPR	mit	mit
solhen	DDA.*.Dat.Pl.st	solichen	solich
kreften	NA.Fem.Dat.Pl.st	kreften	kraft
daz	KOUS	daz	dazz
ir	DPOSA	ire	ire
hant	NA.Fem.Nom.Sg.st	hant	hant
muosten	VMFIN.*.Past.Pl.3	muosten	müèzen
dienen	VVINF	dienen	diènen
elliu	DIA.Neut.Akk.Pl.st	alliu	all
lant	NA.Neut.Akk.Pl.st	lant	lant
.	$_	.	.
	
diz	DDA.Neut.Nom.Sg.*	diz	dise
liut	NA.Neut.Nom.Sg.st	liut	liut
was	VAFIN.Ind.Past.Sg.3	was	wësen
algemeine	AVD	algemeine	allgemèine
unmaezec	ADJD.Pos	unmæzic	unmæzig
und	KON	und	unte
unreine	ADJD.Pos	unreine	unrèine
,	$_	,	,
ir	DPOSA	ire	ire
leben	NA.Masc,Neut.Nom.Sg.st	leben	lëben
was	VAFIN.Ind.Past.Sg.3	was	wësen
unmenschlich	ADJD.Pos	unmenschlich	unmènnischlich
,	$_	,	,
in	APPR	in	in
vihes	NA.Neut.Gen.Sg.st	vihes	vihe
wîs	NA.Fem.Dat.Sg.st	wîs	wîse
sie	PPER.*.Nom.Pl.3	sie	ër
nerten	VVFIN.*.Past.Pl.3	nerten	nèren
sich	PRF.Akk.*.*	sich	sich
,	$_	,	,
ir	DPOSA	ire	ire
munt	NA.Masc.Nom.Sg.st	munt	mund
deheine	DIA.Fem.Akk.Sg.st	decheine	dehèin
spîse	NA.Fem.Akk.Sg.st	spîse	spîse
schiet	VVFIN.Ind.Past.Sg.3	schiet	schèiden
,	$_	,	,
dehein	DIA	dechein	dehèin
dinc	NA.Neut.Nom.Sg.st	dinc	ding
man	NA.Masc.Nom.Sg.st	man	mann
sôt	VVFIN.Ind.Past.Sg.3	sôt	sièden
noch	KON	noch	noh
briet	VVFIN.Ind.Past.Sg.3	briet	brâten
wandaz	KOUS	wan_daz	wan_dazz
die	DDART.Fem.Akk.Sg.*	die	dër
spîse	NA.Fem.Akk.Sg.st	spîse	spîse
nôz	VVFIN.Ind.Past.Sg.3	nôz	nièzen
der	DDART.Masc.Nom.Sg.*	der	dër
man	NA.Masc.Nom.Sg.st	man	mann
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
sî	PPER.Fem.Akk.Sg.3	si	ër
möhte	VMFIN.*.Past.Sg.3	mohte	mügen
komen	VVINF	komen	komen
an	PTKVZ	an	ane
.	$_	.	.
	
in	PPER.*.Dat.Pl.3	in	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
niht	PTKNEG	niht	niht
ungemeine	ADJD.Pos	ungemeine	ungemèine
noch	KON	noch	noh
zezzenn	NA.Neut.Dat.Sg.st	zetzen	zëzzen
unreine	ADJD.Pos	unreine	unrèine
,	$_	,	,
swaz	PG.Neut.Akk.Sg.st	swaz	swër
sie	PPER.*.Nom.Pl.3	sie	ër
vunden	VVFIN.*.Past.Pl.3	vunden	vinden
,	$_	,	,
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
gar	AVD	gar	gare
ir	DPOSA	ire	ire
spîs	NA.Masc.Nom.Sg.st	spîs	spîs
und	KON	und	unte
ir	DPOSA	ire	ire
lîpnar	NA.Fem.Nom.Sg.*	lîpnar	lîbnare
,	$_	,	,
die	DDART.*.Nom.Pl.*	die	dër
vogel	NA.Masc.Nom.Pl.st	vogel	vogel
und	KON	und	unte
die	DDART.*.Nom.Pl.*	die	dër
slangen	NA.Fem,Masc.Nom.Pl.wk	slangen	slange
.	$_	.	.
	
dôs	KOUS	dôz	dôs
in	PPER.Masc.Akk.Sg.3	in	ër
ir	PPER.Fem.Dat.Sg.3	ir	ër
getwangen	VVPP	getwangen	dwangen
hâten	VAFIN.Ind.Past.Pl.3	hâten	haben
vil	AVD	vile	vile
nâch	AVD	nâch	nâh
elliu	DIA.Neut.Akk.Pl.st	alliu	all
lant	NA.Neut.Akk.Pl.st	lant	lant
,	$_	,	,
vier	CARDA	vier	vièr
künge	NA.Masc.Akk.Pl.st	küninge	küning
kuren	VVFIN.*.Past.Pl.3	kuren	kièsen
sie	PPER.*.Nom.Pl.3	sie	ër
zehant	AVD	zehant	zehant
der	DDS.*.Gen.Pl.*	der	dër
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
einer	CARDS.Masc.Nom.Sg.st	einer	èin
ôreb	NE.Nom.Sg	Orep	Oreb
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
ander	DIS.Masc.Nom.Sg.wk	ander	ander
was	VAFIN.Ind.Past.Sg.3	was	wësen
geheizen	VVPP	geheizen	hèizen
zeb,	$_	zebe	zeb
zebeê	APPR|NA.Neut.Dat.Sg.st	ze|bê	<unknown>
und	KON	und	unte
salmanâ	NE.Nom.Sg	Salmana	Salmana
.	$_	.	.
	
diz	DDA.Neut.Nom.Sg.*	diz	dise
selbe	DDA.Neut.Nom.Sg.wk	selbe	sëlb
her	NA.Neut.Nom.Sg.st	her	hère
huop	VVFIN.Ind.Past.Sg.3	huop	hèben
sich	PRF.Akk.*.*	sich	sich
sâ	AVD	sâ	sâr
ûf	APPR	ûf	ûf
die	DDART.Fem.Akk.Sg.*	die	dër
israhêlschen	ADJA.Pos.Fem.Akk.Sg.wk	israhêlischen	israhêlisch
diet	NA.Fem.Akk.Sg.st	diet	dièt
.	$_	.	.
	
got	NA.Masc.Nom.Sg.st	got	got
die	DDART.*.Akk.Pl.*	die	dër
sîne	DPOSS.*.Akk.Pl.st	sîne	sîn
dô	AVD	dô	dô
beriet	VVFIN.Ind.Past.Sg.3	beriet	berâten
und	KON	und	unte
zeicte	VVFIN.*.Past.Sg.3	zeigte	zèigen
in	PPER.*.Dat.Pl.3	in	ër
umbe	APPR	umbe	umbe
ir	DPOSA.Fem.Akk.Sg.*	ire	ire
triuwe	NA.Fem.Akk.Sg.st	triuwe	triuwe
lôn	NA.Masc,Neut.Akk.Sg.st	lôn	lôn
.	$_	.	.
	
ir	PPER.Fem.Dat.Sg.3	ir	ër
phlac	VVFIN.Ind.Past.Sg.3	pflac	pflëgen
der	DDART.Masc.Nom.Sg.*	der	dër
guote	ADJA.Pos.Masc.Nom.Sg.wk	guote	guot
gêdêôn	NE.Nom.Sg	Gedeon	Gedeon
der	DDART.Masc.Nom.Sg.*	der	dër
reine	ADJA.Pos.Masc.Nom.Sg.wk	reine	rèine
gotes	NA.Masc.Gen.Sg.st	gotes	got
dienstman	NA.Masc.Nom.Sg.st	dienestman	diènestmann
,	$_	,	,
die	DDART.Masc.Akk.Pl.*	die	dër
verworhten	ADJS.Pos.*.Akk.Pl.wk	verworhten	verwirken
greif	VVFIN.Ind.Past.Sg.3	greif	grîfen
er	PPER.Masc.Nom.Sg.3	er	ër
an	PTKVZ	an	ane
und	KON	und	unte
ersluoc	VVFIN.Ind.Past.Sg.3	ersluoc	erslahen
ir	PPER.*.Gen.Pl.3	ir	ër
âne	APPR	âne	âne
wer	NA.Fem.Akk.Sg.st	wer	wère
hundert	ADJA.Pos.*.Akk.Pl.*	hundert	hundert
tûsent	ADJS.Pos.Neut.Akk.Pl.*	tûsent	tûsent
in	APPR	in	in
ir	DPOSA.Neut.Dat.Sg.*	ire	ire
her	NA.Neut.Dat.Sg.st	her	hère
und	KON	und	unte
vierzec	CARDA.Neut.Akk.Pl.*	vierzic	vièrzig
tûsent	ADJS.Pos.Neut.Akk.Pl.*	tûsent	tûsent
dirre	DDA.Fem.Gen.Sg.*	dirre	dise
schar	NA.Fem.Gen.Sg.st	schar	schare
.	$_	.	.
	
die	DDART.Masc.Akk.Pl.*	die	dër
künege	NA.Masc.Akk.Pl.st	küninge	küning
gevienc	VVFIN.Ind.Past.Sg.3	gevienc	gevâhen
er	PPER.Masc.Nom.Sg.3	er	ër
gar	AVD	gar	gare
und	KON	und	unte
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
sie	PPER.*.Akk.Pl.3	sie	ër
henken	VVINF	henken	hènken
sâ	AVD	sâ	sâr
zehant	AVD	zehant	zehant
,	$_	,	,
die	DDART.Masc.Nom.Pl.*	die	dër
andern	DIS.*.Nom.Pl.wk	andern	ander
vluhen	VVFIN.*.Past.Pl.3	vluhen	vlièhen
in	APPR	in	in
ir	DPOSA	ire	ire
lant	NA.Neut.Akk.Sg.st	lant	lant
und	KON	und	unte
entrunnen	VVFIN.*.Past.Pl.3	entrunnen	enttrinnen
manger	DIA.Fem.Gen.Sg.st	maniger	manig
nôt	NA.Fem.Dat.Sg.st	nôt	nôt
die	DRELS.Fem.Akk.Sg	die	dër
man	PI.*.Nom.Sg.st	man	man
in	PPER.*.Dat.Pl.3	in	ër
ûf	APPR	ûf	ûf
dem	DDART.Masc.Dat.Sg.*	dem	dër
wege	NA.Masc.Dat.Sg.st	wege	wëg
bôt	VVFIN.Ind.Past.Sg.3	bôt	bièten
,	$_	,	,
ze	APPR	ze	ze
lande	NA.Neut.Dat.Sg.st	lande	lant
kam	VVFIN.Ind.Past.Sg.3	kam	komen
ir	DPOSA	ire	ire
wênec	NA.Neut.Nom.Sg.st	wênic	wênig
widr	AVD	wider	widere
.	$_	.	.
	
sie	PPER.*.Nom.Pl.3	sie	ër
mohten	VMFIN.*.Past.Pl.3	mohten	mügen
niemen	DIA.*.Akk.Sg.st	nieman	nièmannd
twingen	VVINF	twingen	dwingen
sidr	AVD	sider	sider
,	$_	,	,
wan	KO*	wan	wante
ir	PPER.*.Gen.Pl.3	ir	ër
gar	AVD	gar	gare
ze	PTKA	ze	ze
wênec	ADJD.Pos	wênic	wênig
was	VAFIN.Ind.Past.Sg.3	was	wësen
und	KON	und	unte
als	KO*	als	allsô
unmanger	DIS.Masc.Nom.Sg.st	unmaniger	unmanig
dort	AVD	dort	dort
genas	VVFIN.Ind.Past.Sg.3	genas	genësen
.	$_	.	.
	
diu	DDART.Fem.Nom.Sg.*	diu	dër
selbe	DDA.Fem.Nom.Sg.wk	selbe	sëlb
schar	NA.Fem.Nom.Sg.*	schar	schare
begunde	VVFIN.*.Past.Sg.3	begunde	beginnen
sît	AVD	sît	sîd
mit	APPR	mit	mit
kreften	NA.Fem.Dat.Pl.st	kreften	kraft
wahsen	VVINF	wahsen	wahsen
mange	DIA.Fem.Akk.Sg.st	manige	manig
zît	NA.Fem.Akk.Sg.st	zît	zît
,	$_	,	,
unz	KOUS	unz	unze
alexander	NE.Nom.Sg	Alexander	Alexander
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
gesant	VVPP	gesant	sènten
ûz	PTKVZ	ûz	ûz
durch	APPR	durch	durh
twingen	NA.Neut.Akk.Sg.st	twingen	dwingen
in	APPR	in	in
diu	DDART.Neut.Akk.Pl.*	diu	dër
lant	NA.Neut.Akk.Pl.st	lant	lant
und	KON	und	unte
er	PPER.Masc.Nom.Sg.3	er	ër
hin	AVD	hin	hine
zir	APPR|DPOSA.Neut.Dat.Sg.*	ze|ire	ze|ire
lande	NA.Neut.Dat.Sg.st	lande	lant
kam	VVFIN.Ind.Past.Sg.3	kam	komen
,	$_	,	,
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
mit	APPR	mit	mit
wârheit	NA.Fem.Dat.Sg.st	wârheit	wârhèit
vernam	VVFIN.Ind.Past.Sg.3	vernam	vernëmen
ir	DPOSA.Masc,Neut.Akk.Sg.*	ire	ire
leben	NA.Masc,Neut.Akk.Sg.st	leben	lëben
,	$_	,	,
wie	AVW	wie	wiè
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
getân	VVPP	getân	tuon
,	$_	,	,
als	KO*	als	allsô
ich	PPER.*.Nom.Sg.1	ich	ich
ein	DIART.Masc,Neut.Akk.Sg.*	ein	èin
teil	NA.Masc,Neut.Akk.Sg.st	teil	tèil
geprochen	VVPP	gebrochen	brëchen
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
,	$_	,	,
wie	AVW	wie	wiè
sie	PPER.*.Nom.Pl.3	sie	ër
vor	APPR	vore	vore
mangen	DIA.*.Dat.Pl.st	manigen	manig
jâren	NA.Neut.Dat.Pl.st	jâren	jâr
ûz	PTKVZ	ûz	ûz
gevarn	VVPP	gevarn	varen
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
und	KON	und	unte
vil	AVD	vile	vile
gewalteclîche	AVD	gewalticlîche	gewaltiglîche
twungen	VVFIN.*.Past.Pl.3	twungen	dwingen
elliu	DIA.Neut.Akk.Pl.st	alliu	all
rîche	NA.Neut.Akk.Pl.st	rîche	rîche
ze	APPR	ze	ze
dienstlîcher	ADJA.Pos.Fem.Dat.Sg.st	dienestlîcher	diènestlich
arbeit	NA.Fem.Dat.Sg.st	arbeit	arbèit
.	$_	.	.
	
dô	KOUS	dô	dô
er	PPER.Masc.Nom.Sg.3	er	ër
ir	DPOSA.Fem.Akk.Sg.*	ire	ire
unreinekeit	NA.Fem.Akk.Sg.st	unreinicheit	unrèinighèit
und	KON	und	unte
ir	DPOSA	ire	ire
geverte	NA.Neut.Akk.Sg.st	geverte	gevèrte
bevant	VVFIN.Ind.Past.Sg.3	bevant	bevinden
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
vorhte	VVFIN.*.Past.Sg.3	vorhte	vürhten
,	$_	,	,
kaemens	NE.Gen.Sg	Kamenes	Kamen
in	APPR	in	in
diu	DDART.Neut.Akk.Pl.*	diu	dër
lant	NA.Neut.Akk.Pl.st	lant	lant
,	$_	,	,
diu	DDART.Fem.Nom.Sg.*	diu	dër
welt	NA.Fem.Nom.Sg.st	werelt	wërelt
würde	VAFIN.Subj.Past.Sg.3	würde	wërden
