ez	PPER.Neut.Nom.Sg.3	ez	ër
dînen	DPOSA.Masc.Akk.Sg.st	dînen	dîn
friedel	NA.Masc.Akk.Sg.st	vriedel	vrièdel
hêren.>	ADJD.Pos	hêren	hêre
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
helt	NA.Masc.Nom.Sg.st	helt	hèled
von	APPR	von	von
sêwen:<	NE.Dat.Sg	Sewenen	Sêwen
daz	DDS.Neut.Nom.Sg.*	daz	dër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
diu	DDART.Fem.Nom.Sg.*	diu	dër
angest	NA.Fem.Nom.Sg.st	angest	angest
mîn	DPOSN	mîn	mîn
,	$_	,	,
wirt	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
man	PI.*.Nom.Sg.st	man	man
unser	PPER.*.Gen.Pl.1	unser	wir
innen	AVD	innen	innen
,	$_	,	,
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
diu	DDART.Neut.Akk.Pl.*	diu	dër
magedîn	NA.Neut.Akk.Pl.st	magedîn	magedîn
enphüere	VVFIN.Subj.Pres.Sg.3	entvüere	entvüèren
alsô	AVD	alsô	allsô
verre	AVD	verre	vërre
-	$_	-	-
des	DDS.Neut.Gen.Sg.*	des	dër
sî	VAFIN.*.Pres.Pl.1	sîn	sîn
wir	PPER.*.Nom.Pl.1	wir	wir
bî	APPR	bî	bî
in	PPER.*.Dat.Pl.3	in	ër
tougen	AVD	tougen	tougen
-	$_	-	-
,	$_	,	,
man	PI.*.Nom.Sg.st	man	man
lât	VVFIN.Ind.Pres.Sg.3	lât	lâzen
uns	PPER.*.Akk.Pl.1	uns	wir
deheine	DIS.Fem.Akk.Sg.st	decheine	dehèin
nimmer	AVD	niemer	nièmer
mêr	AVD.Comp	mêr	mêre
gesehen	VVINF	gesehen	gesëhen
mit	APPR	mit	mit
unsern	DPOSA.*.Dat.Pl.st	unsern	unser
ougen.>	NA.Neut.Dat.Pl.wk	ougen	ouge
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
aber	AVD	aber	aber
ortwîn:<	NE.Nom.Sg	Ortwînum	Ortwîn
wie	AVW	wie	wiè
lieze	VVFIN.Subj.Past.Pl.1	liezen	lâzen
wir	PPER.*.Nom.Pl.1	wir	wir
danne	AVD	danne	danne
hie	AVD	hier	hièr
daz	DDART.Neut.Akk.Sg.*	daz	dër
edele	ADJA.Pos.Neut.Akk.Sg.wk	edele	èdele
ingesinde	NA.Neut.Akk.Sg.st	ingesinde	ingesinde
?	$_	?	?
	
daz	DDS.Neut.Akk.Sg.*	daz	dër
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
gebiten	VVPP	gebiten	bîten
ie	AVD	ie	iè
in	APPR	in	in
disem	DDA.Neut.Dat.Sg.*	disem	dise
fremeden	ADJA.Pos.Neut.Dat.Sg.wk	vremeden	vrèmede
rîche	NA.Neut.Dat.Sg.st	rîche	rîche
,	$_	,	,
deis	DRELS.Neut.Gen.Sg	des	dër
si	PPER.Fem.Nom.Sg.3	si	ër
mac	VMFIN.Ind.Pres.Sg.3	mac	mügen
verdriezen	VVINF	verdriezen	verdrièzen
.	$_	.	.
	
mîner	DPOSA.Fem.Dat.Sg.st	mîner	mîn
swester	NA.Fem.Dat.Sg.st	swester	swëster
kûdrûn	VVINF	kumen	<unknown>
sulen	VMFIN.*.Pres.Pl.3	sulen	solen
alle	DIA.*.Nom.Pl.st	alle	all
ir	DPOSA	ire	ire
meide	NA.Fem.Nom.Pl.st	meide	maged
wol	AVD	wole	wole
geniezen.>	ADJD.Pos	geniezinc	genièzen
si	PPER.*.Nom.Pl.3	si	ër
giengen	VVFIN.*.Past.Pl.3	giengen	gân
zuo	APPR	zuo	ze
dem	DDART.Neut.Dat.Sg.*	dem	dër
schiffe	NA.Neut.Dat.Sg.st	schiffe	schiff
.	$_	.	.
	
dô	AVD	dô	dô
klagete	VVFIN.*.Past.Sg.3	klagete	klagen
diu	DDART.Fem.Nom.Sg.*	diu	dër
schoene	ADJA.Pos.Fem.Nom.Sg.wk	schoene	schoène
meit	NA.Fem.Nom.Sg.st	meit	maged
.	$_	.	.
	
si	PPER.Fem.Nom.Sg.3	si	ër
sprach:<	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
owê	ITJ	ouwê	ouwê
mir	PPER.*.Dat.Sg.1	mir	ich
armen	ADJD.Pos	armen	arm
!	$_	!	!
	
nu	AVD	nû	nû
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
endelôs	ADJD.Pos	endelôs	èntelôs
mîn	DPOSA.Neut.Nom.Sg.*	mîn	mîn
leit	NA.Neut.Nom.Sg.st	leit	lèid
.	$_	.	.
	
der	DRELS.*.Gen.Pl	der	dër
ich	PPER.*.Nom.Sg.1	ich	ich
mich	PRF.Akk.Sg.st	mich	ich
ie	AVD	ie	iè
getrôste	VVFIN.*.Past.Sg.1	getrôste	getroèsten
,	$_	,	,
sol	VMFIN.Ind.Pres.Sg.1	sol	solen
ich	PPER.*.Nom.Sg.1	ich	ich
den	DDS.Masc.Akk.Sg.*	den	dër
nu	AVD	nû	nû
versmâhen	VVINF	versmâhen	versmâhen
,	$_	,	,
daz	KOUS	daz	dazz
mich	PPER.*.Akk.Sg.1	mich	ich
ir	DPOSA.Fem.Nom.Sg.*	ire	ire
helfe	NA.Fem.Nom.Sg.*	helfe	hëlfe
lôste	VVFIN.*.Past.Sg.3	lôste	loèsen
?	$_	?	?
	
mir	PPER.*.Dat.Sg.1	mir	ich
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
mîn	DPOSA.Neut.Nom.Sg.*	mîn	mîn
gelücke	NA.Neut.Nom.Sg.st	gelücke	gelücke
vil	AVD	vile	vile
unnâhen.>	ADJD.Pos	unnâhen	unnâh
den	DDART.*.Dat.Pl.*	den	dër
ellenthaften	ADJA.Pos.*.Dat.Pl.*	ellenthaften	èllenthaft
degenen	NA.Masc.Dat.Pl.st	degenen	dëgen
was	VAFIN.Ind.Past.Sg.3	was	wësen
von	APPR	von	von
dem	DDART.Masc,Neut.Dat.Sg.*	dem	dër
stade	NA.Masc,Neut.Dat.Sg.st	stade	stade
gâch	ADJD.Pos	gâch	gâh
.	$_	.	.
	
kûdrûn	NE.Nom.Sg	Kuodrûn	Kudrûn
diu	DDART.Fem.Nom.Sg.*	diu	dër
arme	ADJA.Pos.Fem.Nom.Sg.wk	arme	arm
ruofte	VVFIN.*.Past.Sg.3	ruofte	rüèfen
herwîgen	NE.Akk.Sg	Herwîgen	Hèrwîg
nâch	PTKVZ	nâch	nâh
:	$_	:	:
<ê	AVD	êr	êr
was	VAFIN.Ind.Past.Sg.1	was	wësen
ich	PPER.*.Nom.Sg.1	ich	ich
diu	DDART.Fem.Nom.Sg.*	diu	dër
beste	ADJA.Sup.Fem.Nom.Sg.wk	bezziste	bèzzist
,	$_	,	,
nu	AVD	nû	nû
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
man	PI.*.Nom.Sg.st	man	man
mich	PPER.*.Akk.Sg.1	mich	ich
zer	APPR|DDART.Fem.Dat.Sg.*	ze|der	ze|dër
boesten	NA.Fem.Dat.Sg.st	boesten	boèste
.	$_	.	.
	
wem	PW.Masc.Dat.Sg.st	wem	wër
lâst	VVFIN.Ind.Pres.Sg.2	lâst	lâzen
du	PPER.*.Nom.Sg.2	dû	dû
mich	PPER.*.Akk.Sg.1	mich	ich
oder	KON	oder	oder
wes	PW.Neut.Gen.Sg.st	wes	wër
sol	VMFIN.Ind.Pres.Sg.1	sol	solen
ich	PPER.*.Nom.Sg.1	ich	ich
mich	PRF.Akk.Sg.st	mich	ich
armer	ADJA.Pos.Masc.Nom.Sg.st	armer	arm
weise	NA.Fem.Gen.Sg.st	wîse	wîse
troesten	VVINF	troesten	troèsten
?	$_	?	?
	
><	FM	-	-
du	PPER.*.Nom.Sg.2	dû	dû
bist	VAFIN.Ind.Pres.Sg.2	bist	sîn
niht	PTKNEG	niht	niht
diu	DDART.Fem.Nom.Sg.*	diu	dër
boeste	ADJA.Pos.Fem.Nom.Sg.wk	boeseste	boèse
,	$_	,	,
du	PPER.*.Nom.Sg.2	dû	dû
muost	VMFIN.Ind.Pres.Sg.2	muost	müèzen
diu	DDART.Fem.Nom.Sg.*	diu	dër
beste	ADJA.Sup.Fem.Nom.Sg.wk	bezziste	bèzzist
sîn	VAINF	sîn	sîn
.	$_	.	.
	
vil	AVD	vile	vile
edele	ADJA.Pos.Fem.Nom.Sg.wk	edele	èdele
küniginne	NA.Fem.Nom.Sg.*	küninginne	küninginne
,	$_	,	,
verhil	VVIMP.Sg.2	verhil	verhëlen
die	DDART.Fem.Akk.Sg.*	die	dër
reise	NA.Fem.Akk.Sg.st	reise	rèise
mîn	DPOSN	mîn	mîn
.	$_	.	.
	
ê	KOUS	êr	êr
morgen	AVD	morgen	morgene
schînt	VVFIN.Ind.Past.Sg.3	schient	schînen
diu	DDART.Fem.Nom.Sg.*	diu	dër
sunne	NA.Fem.Nom.Sg.*	sunne	sunne
,	$_	,	,
ich	PPER.*.Nom.Sg.1	ich	ich
bin	VAFIN.Ind.Pres.Sg.1	bin	sîn
vor	APPR	vore	vore
disen	DDA.*.Dat.Pl.*	disen	dise
selden	NA.Fem.Dat.Pl.*	sælden	sælede
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
habe	VAIMP.Sg.2	habe	haben
ûf	APPR	ûf	ûf
mînen	DPOSA.*.Dat.Pl.st	mînen	mîn
triuwen	NA.Fem.Dat.Pl.*	triuwen	triuwe
,	$_	,	,
mit	APPR	mit	mit
ahzic	CARDA.*.Dat.Pl.*	ahtzic	ahtzig
tûsent	NA.Fem.Dat.Pl.*	tûsent	tûsente
mîner	DPOSA.*.Gen.Pl.st	mîner	mîn
küenen	ADJA.Pos.*.Gen.Pl.wk	küenen	küène
helde.>	NA.Masc.Gen.Pl.st	helde	hèled
si	PPER.*.Nom.Pl.3	si	ër
fuoren	VVFIN.*.Pres.Pl.3	vüeren	vüèren
sô	KO*	sô	sô
si	PPER.*.Nom.Pl.3	si	ër
kunden	VMFIN.*.Past.Pl.3	kunden	kunnen
beldiste	AVD	baldeste	balde
dan	AVD	danne	danne
.	$_	.	.
	
dô	AVD	dô	dô
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
ein	DIART	ein	èin
herter	ADJA.Pos.Masc.Nom.Sg.st	herter	hèrte
scheiden	NA.Masc.Nom.Sg.st	scheiden	schèiden
von	APPR	von	von
friunden	NA.Masc.Dat.Pl.st	vriunden	vriunt
getân	VVPP	getân	tuon
,	$_	,	,
dan	AVD	danne	danne
noch	AVD	noch	noh
friunde	NA.Masc.Nom.Pl.st	vriunde	vriunt
taeten	VVFIN.Subj.Past.Pl.3	tæten	tuon
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
weiz	VVFIN.Ind.Pres.Sg.1	weiz	wizzen
ich	PPER.*.Nom.Sg.1	ich	ich
âne	APPR	âne	âne
lougen	NA.Neut.Akk.Sg.st	lougen	lougen
.	$_	.	.
	
sô	KO*	sô	sô
si	PPER.*.Nom.Pl.3	si	ër
verriste	AVD	verreste	vërre
kunden	VMFIN.*.Past.Pl.3	kunden	kunnen
,	$_	,	,
beleiten	VVFIN.*.Past.Pl.3	beleiten	belègen
si	PPER.*.Nom.Pl.3	si	ër
die	DDART.*.Akk.Pl.*	die	dër
boten	NA.Masc.Akk.Pl.wk	boten	bote
mit	APPR	mit	mit
den	DDART.*.Dat.Pl.*	den	dër
ougen	NA.Neut.Dat.Pl.wk	ougen	ouge
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
wesche	ADJA.Pos.Masc.Nom.Sg.wk	wesse	wasch
dô	AVD	dô	dô
vergâzen	VVFIN.Ind.Past.Pl.3	vergâzen	vergëzzen
diu	DDART.Neut.Nom.Pl.*	diu	dër
hêrlîchen	ADJA.Pos.*.Nom.Pl.wk	hêrlîchen	hêrlich
kint	NA.Neut.Nom.Pl.st	kint	kind
.	$_	.	.
	
des	DDS.Neut.Gen.Sg.*	des	dër
hête	VAFIN.*.Past.Sg.3	hæte	haben
wol	AVD	wole	wole
gegoumet	VVPP	gegoumet	goumen
diu	DDART.Fem.Nom.Sg.*	diu	dër
übele	ADJA.Pos.Fem.Nom.Sg.wk	übele	übel
gêrlint	NE.Nom.Sg	Gerlint	Gèrlint
,	$_	,	,
daz	KOUS	daz	dazz
si	PPER.*.Nom.Pl.3	si	ër
stuonden	VVFIN.*.Past.Pl.3	stuonden	stân
müezic	ADJD.Pos	müezic	müèzig
dâ	AVD	dâ	dâr
nidene	AVD	nidene	nidene
ûf	APPR	ûf	ûf
dem	DDART.Masc.Dat.Sg.*	dem	dër
sande	NA.Masc.Dat.Sg.st	sande	sant
.	$_	.	.
	
daz	DDS.Neut.Akk.Sg.*	daz	dër
zurnte	VVFIN.*.Past.Sg.3	zurnte	zürnen
si	PPER.Fem.Akk.Sg.3	si	ër
vil	AVD	vile	vile
sêre	AVD	sêre	sêre
;	$_	;	;
ez	PPER.Neut.Nom.Sg.3	ez	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
ir	PPER.Fem.Dat.Sg.3	ir	ër
an	APPR	an	ane
ir	DPOSA	ire	ire
wesche	NA.Masc.Dat.Sg.st	wesche	vèsch
leit	ADJD.Pos	leit	lèid
und	KON	und	unte
ande	ADJD.Pos	ante	ante
.	$_	.	.
	
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
diu	DDART.Fem.Nom.Sg.*	diu	dër
frouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
hildeburc	NE.Nom.Sg	Hildeburc	Hilteburg
,	$_	,	,
diu	DDART.Fem.Nom.Sg.*	diu	dër
meit	NA.Fem.Nom.Sg.st	meit	maged
ûz	PTKVZ	ûz	ûz
irlant	NE.Dat.Sg	Irlant	Irlant
:	$_	:	:
<wes	PW.Neut.Gen.Sg.st	wes	wër
lât	VVFIN.*.Pres.Pl.2	lât	lâzen
ir	PPER.Fem.Dat.Sg.3	ir	ër
,	$_	,	,
küniginne	NA.Fem.Nom.Sg.*	küninginne	küninginne
,	$_	,	,
ligen	VVINF	ligen	ligen
ditz	DDA.Neut.Akk.Sg.*	ditz	dise
gewant	NA.Neut.Akk.Sg.st	gewant	gewant
,	$_	,	,
daz	KOUS	daz	dazz
ir	PPER.Fem.Dat.Sg.3	ir	ër
niht	PTKNEG	niht	niht
enwaschet	PTKNEG|VVFIN.Ind.Pres.Sg.3	en|weschet	ne|waschen
ludewîges	NE.Gen.Sg	Ludewîges	Ludewîg
man	NA.Masc.Nom.Pl.st	manne	mann
diu	DDART.Neut.Nom.Pl.*	diu	dër
kleider	NA.Neut.Akk.Pl.st	kleider	klèid
?	$_	?	?
	
und	KON	und	unte
wirt	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
des	DDS.Neut.Gen.Sg.*	des	dër
gêrlint	NA.Fem.Nom.Sg.st	gerlent	gèrlente
innen	PTKVZ	innen	innen
,	$_	,	,
sô	AVD	sô	sô
getete	VVFIN.Subj.Past.Sg.3	getæte	getuon
si	PPER.Fem.Nom.Sg.3	si	ër
uns	PPER.*.Akk.Pl.1	uns	wir
mit	APPR	mit	mit
slegen	NA.Masc.Dat.Pl.st	slegen	slag
noch	KON	noch	noh
nie	AVD	nie	niè
leider>	AVD	leider	lèider
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
diu	DDS.Fem.Nom.Sg.*	diu	dër
hilden	ADJA.Pos.*.Akk.Pl.wk	hilden	hilte
tohter:<	NA.Fem.Nom.Sg.st	tohter	tohter
dar	PAVD	dâr	dâr
zuo	PAVAP	zuo	zuo
bin	VAFIN.Ind.Pres.Sg.1	bin	sîn
ich	PPER.*.Nom.Sg.1	ich	ich
ze	APPR	ze	ze
hêr	NA.Neut.Dat.Sg.st	her	hère
,	$_	,	,
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
gêrlinde	NE.Akk.Sg	Gerlinde	Gèrlind
wasche	VVFIN.*.Pres.Sg.1	wasche	waschen
immer	AVD	iemer	ièmer
mêr	AVD.Comp	mêr	mêre
.	$_	.	.
	
dienest	NA.Masc,Neut.Nom.Sg.st	dienest	diènest
alsô	AVD	alsô	allsô
swachez	ADJA.Pos.Neut.Nom.Sg.st	swachez	swach
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
mir	PPER.*.Dat.Sg.1	mir	ich
nu	AVD	nû	nû
versmâhen	VVINF	versmâhen	versmâhen
.	$_	.	.
	
mich	PPER.*.Akk.Sg.1	mich	ich
kusten	VVFIN.*.Past.Pl.3	kusten	küssen
zwêne	CARDA.Masc.Nom.Pl.st	zwêne	zwêne
künige	NA.Masc.Nom.Pl.st	küninge	küning
und	KON	und	unte
ruochten	VVFIN.*.Past.Pl.3	ruochten	ruochen
mich	PPER.*.Akk.Sg.1	mich	ich
mit	APPR	mit	mit
armen	NA.Masc.Dat.Pl.st	armen	arm
umbevâhen.>	NA.Neut.Dat.Sg.st	umbevâhene	umbevâhen
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
aber	AVD	aber	aber
hildeburc:<	NE.Nom.Sg	Hildeburc	Hilteburg
lât	VVIMP.Pl.2	lât	lâzen
iu	PRF.Dat.Pl.st	iu	ir
niht	PTKNEG	niht	niht
wesen	VAINF	wesen	wësen
leit	ADJD.Pos	leit	lèid
,	$_	,	,
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
iuch	PPER.*.Akk.Pl.2	iuch	ir
daz	DDS.Neut.Akk.Sg.*	daz	dër
lêre	VVFIN.*.Pres.Sg.1	lêre	lêren
,	$_	,	,
wir	PPER.*.Nom.Pl.1	wir	wir
bleichen	VVFIN.*.Pres.Pl.1	bleichen	blèichen
baz	AVD.Comp	baz	bazz
diu	DDART.*.Akk.Pl.*	diu	dër
kleit	NA.Neut.Akk.Pl.st	kleit	klèid
,	$_	,	,
daz	KOUS	daz	dazz
wir	PPER.*.Nom.Pl.1	wir	wir
si	PPER.*.Akk.Pl.3	si	ër
iht	AVD	iht	iht
sô	AVD	sô	sô
salwiu	VMFIN.Ind.Pres.Sg.2|PPER.*.Nom.Sg.2	salt|dû	solen|dû
tragen	VVFIN.*.Pres.Pl.1	tragen	tragen
ze	APPR	ze	ze
kemenâten	NA.Fem.Dat.Sg.st	kemenâten	kèmenâte
.	$_	.	.
	
anders	AVD	anders	anderes
wirt	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
uns	PPER.*.Dat.Pl.1	uns	wir
beiden	DIS.*.Dat.Pl.st	beiden	bèide
der	DDART.Masc.Nom.Sg.*	der	dër
rucke	NA.Masc.Nom.Sg.*	rügge	rügge
mit	APPR	mit	mit
slegen	NA.Masc.Dat.Pl.st	slegen	slag
wol	AVD	wole	wole
berâten.>	ADJD.Pos	berâten	berâten
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
daz	DDART.Neut.Nom.Sg.*	daz	dër
hagenen	NE.Nom.Sg	Hagenen	Hagene
künne:<	NA.Neut.Nom.Sg.st	künne	künne
mir	PPER.*.Dat.Sg.1	mir	ich
gêt	VVFIN.Ind.Pres.Sg.3	gêt	gân
freude	NA.Fem.Nom.Sg.*	vröuwede	vröuwede
zuo,	$_	zwô	zuo
trôst	NA.Masc.Nom.Sg.st	trôst	trôst
unde	KON	unde	unte
wünne	NA.Fem.Nom.Sg.*	wünne	wünne
.	$_	.	.
	
der	DRELS.Masc.Nom.Sg	der	dër
mich	PPER.*.Akk.Sg.1	mich	ich
unz	APPR	unz	unze
morgen	AVD	morgen	morgene
fruo	AVD	vruo	vruo
die	DDART.Fem.Akk.Sg.*	die	dër
zît	NA.Fem.Akk.Sg.st	zît	zît
mit	APPR	mit	mit
besemen	NA.Masc.Dat.Pl.*	besemen	bëseme
slüege	VVFIN.Subj.Past.Sg.3	slüege	slahen
,	$_	,	,
ich	PPER.*.Nom.Sg.1	ich	ich
troute	VVFIN.*.Past.Sg.1	trûte	trûwen
niht	PTKNEG	niht	niht
ersterben	VVINF	ersterben	erstërben
.	$_	.	.
	
die	DRELS.*.Nom.Pl	die	dër
uns	PPER.*.Dat.Pl.1	uns	wir
dâ	AVD	dâ	dâr
tuont	VVFIN.Ind.Pres.Pl.3	tuont	tuon
sô	AVD	sô	sô
leide	AVD	leide	lèide
,	$_	,	,
der	DDS.*.Gen.Pl.*	der	dër
muoz	VMFIN.Ind.Pres.Sg.3	muoz	müèzen
etelîcher	DIS.Masc.Nom.Sg.st	etelîcher	ëteslich
ê	AVD	êr	êr
verderben	VVINF	verderben	verdërben
.	$_	.	.
	
nu	AVD	nû	nû
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
disiu	DDA.Neut.Akk.Pl.*	disiu	dise
kleider	NA.Neut.Akk.Pl.st	kleider	klèid
tragen	VVINF	tragen	tragen
zuo	APPR	zuo	ze
der	DDART.Fem.Dat.Sg.*	der	dër
fluot	NA.Fem.Dat.Sg.st	vluot	vluot
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
suln	VMFIN.*.Pres.Pl.3	sulen	solen
des	DDS.Neut.Gen.Sg.*	des	dër
wol	AVD	wole	wole
geniezen>	VVINF	geniezen	genièzen
,	$_	,	,
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
diu	DDART.Fem.Nom.Sg.*	diu	dër
maget	NA.Fem.Nom.Sg.st	maget	maged
guot,	$_	guot	<unknown>
<daz	KOUS	daz	êr_dazz
ich	PPER.*.Nom.Sg.1	ich	ich
mac	VMFIN.Ind.Pres.Sg.1	mac	mügen
gelîchen	VVINF	gelîchen	gelîchen
einer	DIART.Fem.Dat.Sg.st	einer	èin
küniginne	NA.Fem.Dat.Sg.st	küninginne	küninginne
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
wirfe	VVFIN.Ind.Pres.Sg.1	wirfe	wërfen
si	PPER.*.Akk.Pl.3	si	ër
ûf	APPR	ûf	ûf
die	DDART.Fem.Akk.Sg.*	die	dër
ünde	NA.Fem.Akk.Sg.st	ünde	ünde
,	$_	,	,
daz	KOUS	daz	dazz
si	PPER.*.Nom.Pl.3	si	ër
frîlîche	AVD	vrîlîche	vrîlîche
vliezen	VVFIN.*.Pres.Pl.3	vliezen	vlièzen
von	AVD	von	vone
hinnen.>	AVD	hinnen	hinnen
swaz	PG.Neut.Akk.Sg.st	swaz	swër
hildeburc	NE.Nom.Sg	Hildeburc	Hilteburg
geredete	VVFIN.*.Past.Sg.3	geredete	gerèden
,	$_	,	,
kûdrûn	NA.Fem.Akk.Pl.st	quederen	kutere
truoc	VVFIN.Ind.Past.Sg.3	truoc	tragen
dan	AVD	danne	danne
die	DDART.*.Akk.Pl.*	die	dër
gêrlinde	ADJA.Pos.*.Nom.Pl.st	gerlente	gëren
sabene	NA.Masc.Nom.Pl.st	sabene	saben
.	$_	.	.
	
zürnen	VVINF	zürnen	zürnen
si	PPER.Fem.Nom.Sg.3	si	ër
began	VVFIN.Ind.Past.Sg.3	began	beginnen
.	$_	.	.
	
si	PPER.Fem.Nom.Sg.3	si	ër
swanc	VVFIN.Ind.Past.Sg.3	swanc	swingen
si	PPER.Fem.Akk.Sg.3	si	ër
von	APPR	von	von
den	DDART.*.Dat.Pl.*	den	dër
handen	NA.Fem.Dat.Pl.st	handen	hant
verre	AVD	verre	vërre
zuo	APPR	zuo	ze
den	DDART.*.Dat.Pl.*	den	dër
ünden	NA.Fem.Dat.Pl.*	ünden	ünde
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
swebeten	VVFIN.*.Past.Pl.3	swebeten	swëben
eine	DIART.Fem.Akk.Sg.st	eine	èin
wîle	NA.Fem.Akk.Sg.st	wîle	wîle
;	$_	;	;
ich	PPER.*.Nom.Sg.1	ich	ich
enweiz	PTKNEG|VVFIN.Ind.Pres.Sg.1	en|weiz	ne|wizzen
ob	KOUS	ob	obe
sis	PPER.*.Nom.Pl.3|PPER.Neut.Gen.Sg.3	si|es	ër|ër
immer	AVD	iemer	ièmer
mêre	AVD.Comp	mêre	mêre
fünden	VVFIN.*.Past.Pl.3	vunten	vinden
.	$_	.	.
	
dô	AVD	dô	dô
nâhente	VVFIN.*.Past.Sg.3	nâhenete	nâhenen
ez	PPER.Neut.Nom.Sg.3	ez	ër
der	DDART.Fem.Dat.Sg.*	der	dër
nahte	NA.Fem.Dat.Sg.st	nahte	naht
,	$_	,	,
daz	KOUS	daz	dazz
in	PPER.*.Dat.Pl.3	in	ër
des	DDART.Masc.Gen.Sg.*	des	dër
tages	NA.Masc.Gen.Sg.st	tages	tag
zeran	VVFIN.Ind.Past.Sg.3	zerran	zerrinnen
.	$_	.	.
	
hildeburc	NE.Nom.Sg	Hildeburc	Hilteburg
gie	VVFIN.Ind.Past.Sg.3	gie	gân
swaere	ADJD.Pos	swære	swære
zuo	APPR	zuo	ze
der	DDART.Fem.Dat.Sg.*	der	dër
bürge	NA.Fem.Dat.Sg.st	bürge	burg
dan	AVD	danne	danne
.	$_	.	.
	
si	PPER.Fem.Nom.Sg.3	si	ër
truog	VVFIN.Ind.Past.Sg.3	truoc	tragen
ander	DIA.Neut.Akk.Pl.*	ander	ander
kleider	NA.Neut.Akk.Pl.st	kleider	klèid
und	KON	und	unte
siben	CARDA	siben	siben
sabene	NA.Masc.Akk.Pl.st	sabene	saben
rîche	ADJN	rîche	rîche
.	$_	.	.
	
diu	DDART.Fem.Nom.Sg.*	diu	dër
ortwînes	NE.Gen.Sg	Ortwînes	Ortwîn
swester	NA.Fem.Nom.Sg.st	swester	swëster
gienc	VVFIN.Ind.Past.Sg.3	gienc	gân
bî	APPR	bî	bî
hildeburge	NE.Dat.Sg	Hildeburge	Hilteburg
lediclîche	AVD	lediclîche	lèdiglîche
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
nu	AVD	nû	nû
harte	AVD	harte	harte
spâte	AVD	spâte	spâte
;	$_	;	;
si	PPER.*.Nom.Pl.3	si	ër
kômen	VVFIN.Ind.Past.Pl.3	kômen	komen
hin	AVD	hin	hine
gegân	VVPP	gegân	gân
ze	APPR	ze	ze
ludewîges	NE.Gen.Sg	Ludewîges	Ludewîg
bürge	NA.Fem.Dat.Sg.st	bürge	burg
.	$_	.	.
	
dâ	AVD	dâ	dâr
funden	VVFIN.*.Past.Pl.3	vunden	vinden
si	PPER.*.Nom.Pl.3	si	ër
vor	PAVAP	vore	vore
stân	VVINF	stân	stân
gêrlint	NE.Akk.Sg	Gerlint	Gèrlint
die	DDART.*.Akk.Pl.*	die	dër
übelen	ADJA.Pos.*.Akk.Pl.wk	übelen	übel
;	$_	;	;
diu	DDS.Fem.Nom.Sg.*	diu	dër
warte	VVFIN.*.Past.Sg.3	warte	warten
ir	DPOSA	ire	ire
ingesinde	NA.Neut.Nom.Sg.st	ingesinde	ingesinde
.	$_	.	.
	
die	DDART.*.Akk.Pl.*	die	dër
vil	AVD	vile	vile
edelen	ADJA.Pos.*.Akk.Pl.wk	edelen	èdele
weschen	ADJA.Pos.*.Akk.Pl.wk	wessen	wasch
gruozte	VVFIN.*.Past.Sg.3	gruozte	grüèzen
si	PPER.Fem.Nom.Sg.3	si	ër
mit	APPR	mit	mit
worten	NA.Neut.Dat.Pl.st	worten	wort
harte	AVD	harte	harte
swinde	AVD	swinde	swinde
