uns	PPER.*.Dat.Pl.1	uns	wir
not	NA.Fem.Dat.Sg.st	nôt	nôt
daz	DDS.Neut.Akk.Sg.*	daz	dër
taten	VVFIN.Ind.Past.Pl.3	tâten	tuon
die	DDS.*.Nom.Pl.*	die	dër
von	APPR	von	von
berne	NE.Dat.Sg	Berne	Bërne
als	KO*	als	allsô
in	PPER.*.Dat.Pl.3	in	ër
ir	DPOSA.Fem.Nom.Sg.*	ire	ire
chraft	NA.Fem.Nom.Sg.st	kraft	kraft
gebot	VVFIN.Ind.Past.Sg.3	gebôt	gebièten
zehant	AVD	zehant	zehant
do	AVD	dô	dô
maister	NA.Masc.Nom.Sg.st	meister	mèister
hildebrant	NE.Nom.Sg	Hiltebrant	Hiltebrant
want	VVFIN.Ind.Past.Sg.3	want	winten
von	APPR	von	von
hagen	NE.Dat.Sg	Hagen	Hagene
dan	AVD	danne	danne
do	AVD	dô	dô
lief	VVFIN.Ind.Past.Sg.3	lief	loufen
der	DDART.Masc.Nom.Sg.*	der	dër
starche	ADJA.Pos.Masc.Nom.Sg.wk	starke	stark
wolfhart	NE.Nom.Sg	Wolvhart	Wolvhart
den	DDART.Masc.Akk.Sg.*	den	dër
chüenen	ADJA.Pos.Masc.Akk.Sg.*	küenen	küène
volkern	NE.Akk.Sg	Volkhern	Volkher
an	PTKVZ	an	ane
er	PPER.Masc.Nom.Sg.3	er	ër
sluoch	VVFIN.Ind.Past.Sg.3	sluoc	slahen
den	DDART.Masc.Akk.Sg.*	den	dër
videlere	NA.Masc.Akk.Sg.st	videlære	videlære
vf	APPR	ûf	ûf
den	DDART.Masc.Dat.Sg.*	den	dër
helme	NA.Masc.Akk.Sg.*	helme	hëlme
guot	ADJN.Masc.Akk.Sg.*	guot	guot
daz	KOUS	daz	dazz
des	DDART.Neut.Gen.Sg.*	des	dër
swertes	NA.Neut.Gen.Sg.st	swertes	swërt
ecke	NA.Fem.Nom.Sg.st	egge	ègge
vntz	AVD	unz	unze
vf	APPR	ûf	ûf
die	DDART.Fem.Akk.Sg.*	die	dër
spange	NA.Fem.Akk.Sg.st	spange	spange
wuot	VVFIN.Ind.Past.Sg.3	wuot	waten
daz	DDS.Neut.Akk.Sg.*	daz	dër
vergalt	VVFIN.Ind.Past.Sg.3	vergalt	vergëlten
mit	APPR	mit	mit
ellen	NA.Neut.Dat.Sg.st	ellene	èllent
der	DDART.Masc.Nom.Sg.*	der	dër
chüene	ADJA.Pos.Masc.Nom.Sg.wk	küene	küène
spileman	NA.Masc.Nom.Sg.st	spilman	spilmann
do	AVD	dô	dô
sluoch	VVFIN.Ind.Past.Sg.3	sluoc	slahen
wolfharten	NE.Akk.Sg	Wolvharten	Wolvhart
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
stieben	VVINF	stieben	stièben
began	VVFIN.Ind.Past.Sg.3	began	beginnen
dez	DDART.Neut.Gen.Sg.*	des	dër
fivrs	NA.Neut.Gen.Sg.st	viures	viur
vz	APPR	ûz	ûz
den	DDART.*.Dat.Pl.*	den	dër
ringen	NA.Masc.Dat.Pl.st	ringen	ring
hiuwen	VVINF	hiuwen	hîwen
si	PPER.*.Nom.Pl.3	si	ër
genuoch	AVD	genuoc	genuoge
haz	NA.Masc.Akk.Sg.st	haz	hazz
ir	PPER.*.Gen.Pl.3	ir	ër
islicher	DIS.Masc.Nom.Sg.st	ieteslîcher	ièteslich
dem	DDART.Masc.Dat.Sg.*	dem	dër
andern	DIS.Masc.Dat.Sg.wk	andern	ander
truoch	VVFIN.Ind.Past.Sg.3	truoc	tragen
die	DDS.Fem.Akk.Sg.*	die	dër
shiet	VVFIN.Ind.Past.Sg.3	schiet	schèiden
do	AVD	dô	dô
von	APPR	von	von
berne	NE.Dat.Sg	Berne	Bërne
der	DDART.Masc.Nom.Sg.*	der	dër
degen	NA.Masc.Nom.Sg.st	degen	dëgen
wolfwin	NE.Nom.Sg	Wolvwîn	Wolvwîn
ob	KOUS	ob	obe
ez	PPER.Neut.Nom.Sg.3	ez	ër
ein	DIART.Masc.Nom.Sg.*	ein	èin
helt	NA.Masc.Nom.Sg.st	helt	hèled
niht	PTKNEG	niht	niht
were	VAFIN.Subj.Past.Sg.3	wære	wësen
daz	DDS.Neut.Akk.Sg.*	daz	dër
chvnde	VMFIN.*.Past.Sg.3	kunde	kunnen
nimmer	AVD	niemer	nièmer
gesin	VVINF	gesien	gesëhen
gvnther	NE.Nom.Sg	Gunther	Gunther
der	DDART.Masc.Nom.Sg.*	der	dër
degen	NA.Masc.Nom.Sg.st	degen	dëgen
mit	APPR	mit	mit
vil	AVD	vile	vile
williger	ADJA.Pos.Fem.Dat.Sg.st	williger	willig
hant	NA.Fem.Dat.Sg.st	hant	hant
enphie	VVFIN.Ind.Past.Sg.3	entvieng	entvâhen
die	DDART.Masc.Akk.Pl.*	die	dër
helde	NA.Masc.Akk.Pl.st	helde	hèled
mere	AVD.Comp	mêre	mêre
von	APPR	von	von
amelvnge	NA.Masc.Gen.Pl.st	Amelunge	Amelung
lant	NA.Neut.Dat.Sg.st	lande	lant
giselher	NE.Nom.Sg	Gîselher	Gîselhèr
der	DDART.Masc.Nom.Sg.*	der	dër
herre	NA.Masc.Nom.Sg.*	hêrre	hêrre
die	DDART.*.Akk.Pl.*	die	dër
liehten	ADJA.Pos.*.Akk.Pl.wk	liehten	lièht
helmvaz	NA.Neut.Akk.Pl.st	helmvaz	hëlmvazz
der	DDS.*.Gen.Pl.*	der	dër
frvmt	VVFIN.*.Past.Sg.3	vrumete	vrumen
er	PPER.Masc.Nom.Sg.3	er	ër
da	AVD	dâ	dâr
vil	AVD	vile	vile
manigez	DIA.Neut.Akk.Sg.st	manigez	manig
von	APPR	von	von
bluote	NA.Neut.Dat.Sg.st	bluote	bluot
rot	ADJD.Pos	rôt	rôt
vnd	KON	und	unte
naz	ADJD.Pos	naz	nazz
danchwart	AVD	dancwart	dankwërt
hagenbruoder	NA.Masc.Nom.Sg.st	hagenbruoder	hagenbruoder
waz	VAFIN.Ind.Past.Sg.3	was	wësen
ein	DIART.Masc.Nom.Sg.*	ein	èin
grimmich	ADJA.Pos.Masc.Nom.Sg.*	grimmic	grimmig
man	NA.Masc.Nom.Sg.st	man	mann
swaz	PG.Neut.Akk.Sg.st	swaz	swër
er	PPER.Masc.Nom.Sg.3	er	ër
da	PAVD	dâ	dâr
vor	PAVAP	vore	vore
instrite	APPR|NA.Masc.Dat.Sg.st	in|strîte	in|strît
hete	VAFIN.*.Past.Sg.3	hæte	haben
getan	VVPP	getân	tuon
den	DDART.*.Dat.Pl.*	den	dër
ezeln	NE.Gen.Sg	Ètzeln	Ètzele
reken	NA.Masc.Dat.Pl.wk	recken	rècke
daz	DDS.Neut.Nom.Sg.*	daz	dër
waz	VAFIN.Ind.Past.Sg.3	was	wësen
gar	AVD	gar	gare
ein	DIART	ein	èin
wint	NA.Masc.Nom.Sg.st	wint	wint
nv	AVD	nû	nû
vaht	VVFIN.Ind.Past.Sg.3	vaht	vëhten
vil	AVD	vile	vile
tobliche	AVD	tobelîche	tobelîche
des	DDART.Masc.Gen.Sg.*	des	dër
chüenen	ADJA.Pos.Masc.Gen.Sg.wk	küenen	küène
aldrianes	NE.Gen.Sg	Aldrianes	Aldriân
chint	NA.Neut.Nom.Sg.st	kint	kind
ritschart	NE.Nom.Sg	Ritschart	Ritschart
vnd	KON	und	unte
gerbart	NE.Nom.Sg	Gêrbart	Gêrbart
helpfrich	NE.Nom.Sg	Helpfrîch	Helpfrîch
vnd	KON	und	unte
wicharat	NE.Nom.Sg	Wîcharât	Wîghart
die	DDS.*.Nom.Pl.*	die	dër
heten	VAFIN.*.Past.Pl.3	hæten	haben
in	APPR	in	in
manigen	DIA.Masc.Akk.Sg.st	manigen	manig
stvrm	NA.Masc.Akk.Sg.st	sturm	sturm
selten	AVD	selten	sëltene
sich	PRF.Akk.*.*	sich	sich
gespart	VVPP	gespart	sparen
des	DDS.Neut.Gen.Sg.*	des	dër
brahten	VVFIN.Ind.Past.Pl.3	brâhten	bringen
si	PPER.*.Nom.Pl.3	si	ër
wol	AVD	wole	wole
inne	AVD	inne	inne
die	DDART.Masc.Akk.Pl.*	die	dër
gvntheres	NE.Gen.Sg	Gunther	Gunther
man	NA.Masc.Akk.Pl.st	manne	mann
do	AVD	dô	dô
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
man	PI.*.Nom.Sg.st	man	man
wolfprande	NE.Akk.Sg	Wolvbrande	Wolvbrant
instrite	APPR|NA.Masc.Dat.Sg.st	in|strîte	in|strît
herlichen	AVD	hêrlîchen	hêrlîche
gan	VVINF	gân	gân
do	AVD	dô	dô
vaht	VVFIN.Ind.Past.Sg.3	vaht	vëhten
alsam	KO*	alsam	allsame
er	PPER.Masc.Nom.Sg.3	er	ër
wuote	VVFIN.Subj.Past.Sg.3	wüete	waten
der	DDART.Masc.Nom.Sg.*	der	dër
alte	ADJA.Pos.Masc.Nom.Sg.wk	alte	alt
hildebrant	NE.Nom.Sg	Hiltebrant	Hiltebrant
vil	AVD	vile	vile
der	DDART.*.Gen.Pl.*	der	dër
guoten	ADJA.Pos.*.Gen.Pl.wk	guoten	guot
recken	NA.Masc.Gen.Pl.wk	recken	rècke
vor	APPR	vore	vore
wolfhartes	NE.Gen.Sg	Wolvhartes	Wolvhart
hant	NA.Fem.Dat.Sg.st	hant	hant
mit	APPR	mit	mit
tode	NA.Masc.Dat.Sg.st	tôde	tôd
muose	VMFIN.*.Past.Sg.3	muose	müèzen
vallen	VVINF	vallen	vallen
von	APPR	von	von
swerten	NA.Neut.Dat.Pl.st	swerten	swërt
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
bluot	NA.Neut.Akk.Sg.st	bluot	bluot
svs	AVD	sus	sus
rachen	VVFIN.Ind.Past.Pl.3	râchen	rëchen
rüedegern	NA.Masc.Nom.Pl.st	rüedegêrn	rüèdegære
die	DDART.Masc.Nom.Pl.*	die	dër
reken	NA.Masc.Nom.Pl.wk	recken	rècke
chüene	ADJN.Masc.Nom.Pl.st	küene	küène
vnde	KON	unde	unte
guot	NA.Neut.Akk.Sg.st	guot	guot
do	AVD	dô	dô
vaht	VVFIN.Ind.Past.Sg.3	vaht	vëhten
der	DDART.Masc.Nom.Sg.*	der	dër
herre	NA.Masc.Nom.Sg.*	hêrre	hêrre
sigstap	NE.Nom.Sg	Sigestap	Sigstab
als	KO*	als	allsô
im	PPER.Masc.Dat.Sg.3	im	ër
sin	DPOSA	sîn	sîn
ellen	NA.Neut.Nom.Sg.st	ellen	èllent
riet	VVFIN.Ind.Past.Sg.3	riet	râten
hei	PPER.Masc.Nom.Sg.3	hê	ër
waz	PW.Neut.Akk.Sg.st	waz	wër
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
dem	DDART.Masc.Dat.Sg.*	dem	dër
strite	NA.Masc.Dat.Sg.st	strîte	strît
der	DDART.*.Gen.Pl.*	der	dër
guoten	ADJA.Pos.*.Gen.Pl.wk	guoten	guot
helm	NA.Masc.Gen.Pl.*	helme	hëlme
vershriet	VVFIN.Ind.Past.Sg.3	verschriet	verschrôten
den	DDART.*.Dat.Pl.*	den	dër
sinen	DPOSA.*.Dat.Pl.st	sînen	sîn
veinden	NA.Masc.Dat.Pl.st	vînden	vîent
dietriches	NE.Gen.Sg	Dietrîches	Dièterîch
swester	NA.Fem.Gen.Sg.st	swester	swëster
svn	NA.Masc.Akk.Sg.st	sun	sun
er	PPER.Masc.Nom.Sg.3	er	ër
chvnde	VMFIN.*.Past.Sg.3	kunde	kunnen
in	APPR	in	in
dem	DDART.Masc.Dat.Sg.*	dem	dër
stvrme	NA.Masc.Dat.Sg.st	sturme	sturm
nimmer	AVD	niemer	nièmer
bezzers	ADJA.Comp.Neut.Gen.Sg.st	bezzeres	bèzzer
niht	NA.Neut.Akk.Sg.st	niht	niht
getuon	VVINF	getuon	getuon
volker	NA.Neut.Akk.Pl.st	volker	volk
der	DDART.Masc.Nom.Sg.*	der	dër
starche	ADJA.Pos.Masc.Nom.Sg.wk	starke	stark
do	KOUS	dô	dô
er	PPER.Masc.Nom.Sg.3	er	ër
daz	DDS.Neut.Akk.Sg.*	daz	dër
ersach	VVFIN.Ind.Past.Sg.3	ersach	ersëhen
daz	KOUS	daz	dazz
sigestap	NE.Nom.Sg	Sigestap	Sigestab
der	DDART.Masc.Nom.Sg.*	der	dër
chüene	ADJA.Pos.Masc.Nom.Sg.wk	küene	küène
den	DDART.*.Dat.Pl.*	den	dër
bluotigen	ADJA.Pos.*.Dat.Pl.*	bluotigen	bluotig
wach	VVFIN.Ind.Past.Sg.3	wac	wëgen
hei	PPER.Masc.Nom.Sg.3	hê	ër
vz	APPR	ûz	ûz
herten	ADJA.Pos.*.Dat.Pl.*	harten	hèrte
ringen	NA.Masc.Dat.Pl.st	ringen	ring
daz	DDS.Neut.Nom.Sg.*	daz	dër
waz	VAFIN.Ind.Past.Sg.3	was	wësen
dem	DDART.Masc.Dat.Sg.*	dem	dër
helde	NA.Masc.Dat.Sg.st	helde	hèled
zorn	NA.Masc.Dat.Sg.st	zorne	zorn
er	PPER.Masc.Nom.Sg.3	er	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
im	PPER.Masc.Dat.Sg.3	im	ër
hin	AVD	hin	hine
engegne	AVD	engegene	engègene
do	AVD	dô	dô
hete	VAFIN.*.Past.Sg.3	hæte	haben
sigestap	NE.Nom.Sg	Sigestap	Sigestab
verlorn	VVPP	verloren	verlièsen
von	APPR	von	von
dem	DDART.Masc.Dat.Sg.*	dem	dër
videlere	NA.Masc.Dat.Sg.st	videlære	videlære
vil	AVD	vile	vile
schiere	AVD	schiere	schière
daz	DDART.Neut.Akk.Sg.*	daz	dër
leben	NA.Neut.Akk.Sg.st	leben	lëben
er	PPER.Masc.Nom.Sg.3	er	ër
begvnde	VVFIN.*.Past.Sg.3	begunde	beginnen
im	PPER.Masc.Dat.Sg.3	im	ër
siner	DPOSA.Fem.Gen.Sg.st	sîner	sîn
chvnste	NA.Fem.Gen.Sg.st	künste	kunst
alsolhen	DIA.Masc.Akk.Sg.st	alsolichen	allsolich
teil	NA.Masc.Akk.Sg.st	teil	tèil
da	AVD	dâ	dâr
geben	VVINF	geben	gëben
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
von	APPR	von	von
sinem	DPOSA.Neut.Dat.Sg.st	sînem	sîn
swerte	NA.Neut.Dat.Sg.st	swerte	swërt
muose	VMFIN.*.Past.Sg.3	muose	müèzen
ligen	VVINF	ligen	ligen
tot	ADJD.Pos	tôt	tôt
daz	DDS.Neut.Akk.Sg.*	daz	dër
rach	VVFIN.Ind.Past.Sg.3	rach	rëchen
der	DDART.Masc.Nom.Sg.*	der	dër
alte	ADJA.Pos.Masc.Nom.Sg.wk	alte	alt
hildebrant	NE.Nom.Sg	Hiltebrant	Hiltebrant
als	KO*	als	allsô
im	PPER.Masc.Dat.Sg.3	im	ër
sin	DPOSA.Neut.Nom.Sg.*	sîn	sîn
ellen	NA.Neut.Nom.Sg.st	ellen	èllent
daz	DDS.Neut.Akk.Sg.*	daz	dër
gebot	VVFIN.Ind.Past.Sg.3	gebôt	gebièten
owe	ITJ|ITJ	ô|wê	ô|wê
liebes	ADJA.Pos.Masc.Gen.Sg.st	liebes	lièb
herren	NA.Masc.Gen.Sg.*	hêrren	hêrre
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
maister	NA.Masc.Nom.Sg.st	meister	mèister
hildebrant	NE.Nom.Sg	Hiltebrant	Hiltebrant
der	DRELS.Masc.Nom.Sg	der	dër
hie	AVD	hier	hièr
leit	VVFIN.Ind.Past.Sg.3	leit	lîden
erstorben	VVPP	erstorben	erstërben
vor	APPR	vore	vore
volkers	NA.Neut.Gen.Sg.st	volkers	volk
hant	NA.Fem.Dat.Sg.st	hant	hant
nvne	AVD|PTKNEG	nû|ne	nû|ne
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
der	DDART.Masc.Nom.Sg.*	der	dër
videlere	NA.Masc.Nom.Sg.st	videlære	videlære
lenger	AVD	langer	lange
niht	PTKNEG	niht	niht
genesen	VVINF	genesen	genësen
hildebrant	NE.Nom.Sg	Hiltebrant	Hiltebrant
der	DDART.Masc.Nom.Sg.*	der	dër
chüene	ADJA.Pos.Masc.Nom.Sg.wk	küene	küène
wie	AVW	wie	wiè
chvnde	VMFIN.*.Past.Sg.3	kunde	kunnen
er	PPER.Masc.Nom.Sg.3	er	ër
grimmiger	ADJD.Pos	grimmiger	grimmig
sin	VAINF	sîn	sîn
gewesen	VAPP	gewesen	wësen
do	AVD	dô	dô
sluog	VVFIN.Ind.Past.Sg.3	sluoc	slahen
er	PPER.Masc.Nom.Sg.3	er	ër
volkern	NE.Akk.Sg	Volkhern	Volkher
daz	KOUS	daz	dazz
im	PPER.Masc.Dat.Sg.3	im	ër
div	DDART.Neut.Nom.Pl.*	diu	dër
helmbant	NA.Neut.Nom.Pl.st	helmbant	hëlmbant
stvben	VVFIN.*.Past.Pl.3	stuben	stièben
allenthalben	AVD	allenhalben	allenhalben
zuo	APPR	zuo	ze
des	DDART.Masc.Gen.Sg.*	des	dër
salez	NA.Masc.Gen.Sg.st	sales	sal
want	NA.Fem.Dat.Sg.st	want	want
von	APPR	von	von
helm	NA.Masc.Dat.Sg.*	helme	hëlme
vnd	KON	und	unte
och	AVD	ouch	ouch
von	APPR	von	von
schilte	NA.Masc.Dat.Sg.st	schilde	schilt
den	DDART.Masc.Akk.Sg.*	den	dër
chüenen	ADJA.Pos.Masc.Akk.Sg.*	küenen	küène
spileman	NA.Masc.Akk.Sg.st	spilman	spilmann
da	PAVD	dâ	dâr
von	PAVAP	von	vone
der	DDART.Masc.Nom.Sg.*	der	dër
starche	ADJA.Pos.Masc.Nom.Sg.wk	starke	stark
volker	NE.Nom.Sg	Volkher	Volkher
do	AVD	dô	dô
den	DDART.Masc.Akk.Sg.*	den	dër
ende	NA.Masc.Akk.Sg.st	ende	ènte
da	AVD	dâ	dâr
gewan	VVFIN.Ind.Past.Sg.3	gewan	gewinnen
do	AVD	dô	dô
drvngen	VVFIN.*.Past.Pl.3	drungen	dringen
zuo	APPR	zuo	ze
dem	DDART.Masc.Dat.Sg.*	dem	dër
strite	NA.Masc.Dat.Sg.st	strîte	strît
die	DDART.Masc.Nom.Pl.*	die	dër
dietriches	NE.Gen.Sg	Dietrîches	Dièterîch
man	NA.Masc.Nom.Pl.st	manne	mann
si	PPER.Masc.Nom.Pl.3	si	ër
sluogen	VVFIN.*.Past.Pl.3	sluogen	slahen
daz	KOUS	daz	dazz
die	DDART.Masc.Nom.Pl.*	die	dër
ringe	NA.Masc.Nom.Pl.st	ringe	ring
vil	AVD	vile	vile
verre	AVD	verre	vërre
dreten	VVFIN.*.Past.Pl.3	dræjeten	dræjen
dan	AVD	danne	danne
vnt	KON	und	unte
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
ort	NA.Masc,Neut.Akk.Sg.st	ort	ort
der	DDART.*.Gen.Pl.*	der	dër
swerte	NA.Neut.Gen.Pl.st	swerte	swërt
vil	AVD	vile	vile
hohe	AVD	hôhe	hôhe
fliegen	VVINF	vliegen	vliègen
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
si	PPER.*.Nom.Pl.3	si	ër
holten	VVFIN.*.Past.Pl.3	holeten	holen
vz	APPR	ûz	ûz
den	DDART.*.Dat.Pl.*	den	dër
helmen	NA.Masc.Dat.Pl.*	helmen	hëlme
den	DDART.Masc.Akk.Sg.*	den	dër
heiz	VVFIN.Ind.Past.Sg.3	hiez	hèizen
fliezenden	ADJA.Pos.Masc.Akk.Sg.*	vliezenten	vlièzen
bach	NA.Masc.Akk.Sg.st	bach	bach
do	AVD	dô	dô
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
von	APPR	von	von
tronge	NE.Dat.Sg	Tronge	Tronge
hagen	VVINF	hagen	hagen
volkern	NE.Nom.Sg	Volkhern	Volkhern
tot	ADJD.Pos	tôt	tôt
daz	DDS.Neut.Nom.Sg.*	daz	dër
waz	VAFIN.Ind.Past.Sg.3	was	wësen
zer	APPR|DDART.Fem.Dat.Sg.*	ze|der	ze|dër
hochgezite	NA.Fem.Dat.Sg.st	hôchgezîte	hôhgezît
sin	DPOSA	sîn	sîn
allergroestiv	ADJA.Pos.Fem.Nom.Sg.st	allergroezestiu	allergroèzest
not	NA.Fem.Nom.Sg.st	nôt	nôt
die	DRELS.Fem.Akk.Sg	die	dër
er	PPER.Masc.Nom.Sg.3	er	ër
da	AVD	dâ	dâr
het	VAFIN.*.Past.Sg.3	hæte	haben
gewunnen	VVPP	gewunnen	gewinnen
an	PTKVZ	an	ane
mag	VMFIN.Ind.Pres.Sg.3	mac	mügen
vnd	KON	und	unte
och	AVD	ouch	ouch
an	APPR	an	ane
man	NA.Masc.Akk.Sg.st	man	mann
owe	ITJ|ITJ	ô|wê	ô|wê
wie	AVW	wie	wiè
harte	AVD	harte	harte
hagen	VVINF	hagen	hagen
den	DDART.Masc.Akk.Sg.*	den	dër
helt	NA.Masc.Akk.Sg.st	helt	hèled
do	AVD	dô	dô
reken	VVINF	recken	rëchen
began	VVFIN.Ind.Past.Sg.3	began	beginnen
nv	AVD	nû	nû
ensol	PTKNEG|VMFIN.Ind.Pres.Sg.3	en|sol	ne|solen
sin	PPER.Masc.Gen.Sg.3	sîn	ër
niht	PTKNEG	niht	niht
geniezen	VVINF	geniezen	genièzen
der	DDART.Masc.Nom.Sg.*	der	dër
alte	ADJA.Pos.Masc.Nom.Sg.wk	alte	alt
hildebrant	NE.Nom.Sg	Hiltebrant	Hiltebrant
min	DPOSA	mîn	mîn
helfe	NA.Fem.Nom.Sg.*	helfe	hëlfe
lit	VVFIN.Ind.Pres.Sg.3	lît	ligen
erslagen	VVPP	erslagen	erslahen
von	APPR	von	von
des	DDART.Masc.Gen.Sg.*	des	dër
heldes	NA.Masc.Gen.Sg.st	heldes	hèled
hant	NA.Fem.Dat.Sg.st	hant	hant
der	DDART.Masc.Nom.Sg.*	der	dër
beste	ADJA.Sup.Masc.Nom.Sg.wk	bezziste	bèzzist
hergeselle	NA.Masc.Nom.Sg.*	hergeselle	hèregesèlle
den	DRELS.Masc.Akk.Sg	den	dër
ich	PPER.*.Nom.Sg.1	ich	ich
ie	AVD	ie	iè
gewan	VVFIN.Ind.Past.Sg.1	gewan	gewinnen
den	DDART.Masc.Akk.Sg.*	den	dër
schilt	NA.Masc.Akk.Sg.st	schilt	schilt
den	DDS.Masc.Akk.Sg.*	den	dër
rvchter	VVFIN.*.Past.Sg.3|PPER.Masc.Nom.Sg.3	ruhte|er	rücken|ër
hoher	AVD	hôher	hôhe
do	AVD	dô	dô
gie	VVFIN.Ind.Past.Sg.3	gie	gân
er	PPER.Masc.Nom.Sg.3	er	ër
howende	VVPS	houwente	houwen
dan	AVD	danne	danne
helpfrich	NE.Nom.Sg	Helpfrîch	Helpfrîch
der	DDART.Masc.Nom.Sg.*	der	dër
starcke	ADJA.Pos.Masc.Nom.Sg.wk	starke	stark
danchwarten	NE.Akk.Sg	Dancwarten	Dankwart
sluoch	VVFIN.Ind.Past.Sg.3	sluoc	slahen
gvnther	NE.Akk.Sg	Gunther	Gunther
vnd	KON	und	unte
giselher	NA.Masc.Gen.Pl.*	gîselher	<unknown>
den	DDS.*.Dat.Pl.*	den	dër
waz	VAFIN.Ind.Past.Sg.3	was	wësen
ez	PPER.Neut.Nom.Sg.3	ez	ër
leid	VVFIN.Ind.Past.Sg.3	leit	lîden
genuoch	AVD	genuoc	genuoge
do	KOUS	dô	dô
si	PPER.*.Nom.Pl.3	si	ër
in	PPER.Masc.Akk.Sg.3	in	ër
vallen	VVINF	vallen	vallen
sahen	VVFIN.Ind.Past.Pl.3	sâhen	sëhen
in	APPR	in	in
der	DDART.Fem.Dat.Sg.*	der	dër
starchen	ADJA.Pos.Fem.Dat.Sg.wk	starken	stark
not	NA.Fem.Dat.Sg.st	nôt	nôt
er	PPER.Masc.Nom.Sg.3	er	ër
het	VAFIN.*.Past.Sg.3	hæte	haben
mit	APPR	mit	mit
sinen	DPOSA.*.Dat.Pl.st	sînen	sîn
handen	NA.Fem.Dat.Pl.st	handen	hant
wol	AVD	wole	wole
vergolten	VVPP	vergolten	vergëlten
sinen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
tot	NA.Masc.Akk.Sg.st	tôt	tôd
die	DDART.Fem.Akk.Sg.*	die	dër
wile	NA.Fem.Akk.Sg.st	wîle	wîle
gie	VVFIN.Ind.Past.Sg.3	gie	gân
och	AVD	ouch	ouch
wolfhart	NE.Nom.Sg	Wolvhart	Wolvhart
beidiv	KON	beidiu	bèide
wider	AVD	wider	widere
vnd	KON	und	unte
dan	AVD	danne	danne
allez	AVD	allez	allezz
howende	VVPS	houwente	houwen
die	DDART.Masc.Nom.Pl.*	die	dër
gvntheres	NE.Gen.Sg	Gunther	Gunther
man	NA.Masc.Nom.Pl.st	manne	mann
er	PPER.Masc.Nom.Sg.3	er	ër
waz	VAFIN.Ind.Past.Sg.3	was	wësen
die	DDART.Fem.Akk.Sg.*	die	dër
driten	ADJA.Pos.Fem.Akk.Sg.wk	dritten	dritt
chere	NA.Fem.Nom.Sg.*	kêre	kêre
nv	AVD	nû	nû
chomen	VVPP	komen	komen
dvrch	APPR	durch	durh
daz	DDART.Neut.Akk.Sg.*	daz	dër
wal	NA.Neut.Akk.Sg.st	wal	wale
da	AVD	dâ	dâr
viel	VVFIN.Ind.Past.Sg.3	viel	vallen
vor	APPR	vore	vore
sinen	DPOSA.*.Dat.Pl.st	sînen	sîn
handen	NA.Fem.Dat.Pl.st	handen	hant
vil	AVD	vile	vile
manich	DIA.Masc.Nom.Sg.*	manic	manig
reke	NA.Masc.Nom.Sg.wk	recke	rècke
zetal	APPR|NA.Masc,Neut.Dat.Sg.st	ze|tal	ze|tal
do	AVD	dô	dô
rief	VVFIN.Ind.Past.Sg.3	rief	ruofen
der	DDART.Masc.Nom.Sg.*	der	dër
herre	NA.Masc.Nom.Sg.*	hêrre	hêrre
giselher	ADJA.Pos.Masc.Nom.Sg.st	geselliger	gesèllig
wolfharten	NE.Akk.Sg	Wolvharten	Wolvhart
an	APPR	an	ane
owe	ITJ|ITJ	ô|wê	ô|wê
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
so	AVD	sô	sô
grimmen	ADJA.Pos.Masc.Akk.Sg.*	grimmen	grimme
veint	NA.Masc.Akk.Sg.st	vînt	vîent
ie	AVD	ie	iè
gewan	VVFIN.Ind.Past.Sg.1	gewan	gewinnen
edel	ADJA.Pos	edel	èdele
riter	NA.Masc.Nom.Sg.st	rîtær	rîtære
chüene	ADJN.Masc.Akk.Pl.st	küene	küène
nv	AVD	nû	nû
wendet	VVIMP.Pl.2	wendet	wènten
gein	APPR	gein	gègen
in	PPER.*.Dat.Pl.3	in	ër
ich	PPER.*.Nom.Sg.1	ich	ich
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ez	PPER.Neut.Akk.Sg.3	ez	ër
helfen	VVINF	helfen	hëlfen
enden	VVINF	enden	ènten
ez	PPER.Neut.Nom.Sg.3	ez	ër
mak	VMFIN.Ind.Pres.Sg.3	mac	mügen
niht	NA.Neut.Nom.Sg.st	niht	niht
anders	DIS.Neut.Gen.Sg.st	anders	ander
gesin	VVINF	gesien	gesëhen
ze	APPR	ze	ze
giselher	NE.Dat.Sg	Gîselher	Gîselhèr
cherte	VVFIN.*.Past.Sg.3	kêrte	kêren
wolfhart	NE.Nom.Sg	Wolvhart	Wolvhart
