i	VVIMP.Sg.2	i	i
vor	APPR	vore	vore
volkêre	NA.Neut.Dat.Sg.st	volkere	volkêr
ie	AVD	ie	iè
gesaz	VVFIN.Ind.Past.Sg.1	gesaz	gesitzen
dem	DDART.Masc.Dat.Sg.*	dem	dër
degene	NA.Masc.Dat.Sg.st	degene	dëgen
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
was	VAFIN.Ind.Past.Sg.1	was	wësen
sîn	DPOSA	sîn	sîn
geselle	NA.Masc.Nom.Sg.wk	geselle	gesèlle
und	KON	und	unte
ouch	AVD	ouch	ouch
er	PPER.Masc.Nom.Sg.3	er	ër
der	DDART.Masc.Nom.Sg.*	der	dër
mîn	DPOSS.Masc.Nom.Sg.*	mîn	mîn
:	$_	:	:
und	KON	und	unte
kom	VVFIN.Ind.Past.Pl.1	kômen	komen
wir	PPER.*.Nom.Pl.1	wir	wir
immer	AVD	iemer	ièmer
widere	AVD	widere	widere
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
suln	VMFIN.*.Pres.Pl.1	sulen	solen
wir	PPER.*.Nom.Pl.1	wir	wir
noch	KON	noch	noh
mit	APPR	mit	mit
triuwen	NA.Fem.Dat.Pl.*	triuwen	triuwe
sîn	VAINF	sîn	sîn
.	$_	.	.
	
nu	AVD	nû	nû
schouwe	VVIMP.Sg.2	schouwe	schouwen
,	$_	,	,
künic	NA.Masc.Nom.Sg.st	küninc	küning
gunther	NE.Nom.Sg	Gunther	Gunther
,	$_	,	,
volkêr	NE.Nom.Sg	Volkhêr	Volkher
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
dir	PPER.*.Dat.Sg.2	dir	dû
holt	ADJD.Pos	holt	hold
:	$_	:	:
er	PPER.Masc.Nom.Sg.3	er	ër
dienet	VVFIN.Ind.Pres.Sg.3	dienet	diènen
willeclîche	AVD	williclîche	williglîche
dîn	DPOSA	dîn	dîn
silber	NA.Neut.Akk.Sg.st	silber	silber
und	KON	und	unte
dîn	DPOSA	dîn	dîn
golt	NA.Neut.Akk.Sg.st	golt	gold
.	$_	.	.
	
sîn	DPOSA	sîn	sîn
videlboge	NA.Masc.Nom.Sg.wk	videlboge	videlboge
im	PPER.Masc.Dat.Sg.3	im	ër
snîdet	VVFIN.Ind.Pres.Sg.3	snîdet	snîden
durch	APPR	durch	durh
den	DDART.Masc.Akk.Sg.*	den	dër
herten	ADJA.Pos.Masc.Akk.Sg.*	harten	hart
stâl	NA.Masc.Akk.Sg.st	stâl	stahel
:	$_	:	:
er	PPER.Masc.Nom.Sg.3	er	ër
brichet	VVFIN.Ind.Pres.Sg.3	brichet	brëchen
ûf	APPR	ûf	ûf
den	DDART.*.Dat.Pl.*	den	dër
helmen	NA.Masc.Dat.Pl.*	helmen	hëlme
diu	DDART.Neut.Akk.Pl.*	diu	dër
liehten	ADJA.Pos.*.Akk.Pl.wk	liehten	lièht
schînenden	ADJA.Pos.*.Akk.Pl.wk	schînenden	schînente
mâl	NA.Neut.Akk.Pl.st	mâl	mâl
.	$_	.	.
	
man	PI.*.Nom.Sg.st	man	man
gesach	VVFIN.Ind.Past.Sg.3	gesach	gesëhen
nie	AVD	nie	niè
videlaere	NA.Masc.Akk.Sg.st	videlære	videlære
sô	AVD	sô	sô
hêrlîchen	AVD	hêrlîchen	hêrlîche
stân	VVINF	stân	stân
,	$_	,	,
alsô	KO*	alsô	allsô
der	DDART.Masc.Nom.Sg.*	der	dër
degen	NA.Masc.Nom.Sg.st	degen	dëgen
volkêr	ADJN.Masc.Nom.Sg.st	volker	voll
hiute	AVD	hiute	hiute
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
getân	VVPP	getân	tuon
.	$_	.	.
	
die	DRELS.*.Nom.Pl	die	dër
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
leiche	NA.Masc.Akk.Sg.st	leiche	lèich
hellent	VVFIN.Ind.Pres.Pl.3	hellent	hèllen
durch	APPR	durch	durh
helm	NA.Masc.Akk.Sg.*	helm	hëlme
und	KON	und	unte
durch	APPR	durch	durh
den	DDART.Masc.Akk.Sg.*	den	dër
rant	NA.Masc.Akk.Sg.st	rant	rant
.	$_	.	.
	
jâ	AVD	jâ	jâ
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
er	PPER.Masc.Nom.Sg.3	er	ër
rîten	VVINF	rîten	rîten
guotiu	ADJA.Pos.Neut.Akk.Pl.st	guotiu	guot
ros	NA.Neut.Akk.Pl.st	ros	ross
und	KON	und	unte
tragen	VVINF	tragen	tragen
hêrlîch	ADJA.Pos	hêrlich	hêrlich
gewant.>	NA.Neut.Akk.Sg.st	gewant	gewant
swaz	PG.Neut.Nom.Sg.st	swaz	swër
der	DDART.*.Gen.Pl.*	der	dër
hiunen	NA.Masc.Gen.Pl.*	Hiunen	Hiune
mâge	NA.Masc.Gen.Pl.wk	mâge	mage
in	APPR	in	in
dem	DDART.Neut.Dat.Sg.*	dem	dër
hûse	NA.Neut.Dat.Sg.st	hûse	hûs
was	VAFIN.Ind.Past.Sg.3	was	wësen
gewesen	VAPP	gewesen	wësen
,	$_	,	,
der	DDS.*.Gen.Pl.*	der	dër
enwas	PTKNEG|VAFIN.Ind.Past.Sg.3	en|was	ne|wësen
nu	AVD	nû	nû
deheiner	DIS.Masc.Nom.Sg.st	decheiner	dehèin
dar	PAVD	dâr	dâr
inne	PAVAP	inne	inne
genesen	VVPP	genesen	genësen
.	$_	.	.
	
des	DDS.Neut.Gen.Sg.*	des	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDART.Masc.Nom.Sg.*	der	dër
schal	NA.Masc.Nom.Sg.st	schal	schall
geswiftet	VVPP	geswiftet	swiften
,	$_	,	,
daz	KOUS	daz	dazz
niemen	DIA.*.Nom.Sg.st	nieman	nièmannd
mit	APPR	mit	mit
in	PPER.*.Dat.Pl.3	in	ër
streit	VVFIN.Ind.Past.Sg.3	streit	strîten
.	$_	.	.
	
diu	DDART.Neut.Nom.Pl.*	diu	dër
swert	NA.Neut.Nom.Pl.st	swert	swërt
von	APPR	von	von
handen	NA.Fem.Dat.Pl.st	handen	hant
legeten	VVFIN.*.Past.Pl.3	legeten	lègen
die	DDART.Masc.Akk.Pl.*	die	dër
küenen	ADJA.Pos.*.Akk.Pl.wk	küenen	küène
degene	NA.Masc.Akk.Pl.st	degene	dëgen
gemeit	ADJN.Masc.Akk.Pl.*	gemeit	gemèit
.	$_	.	.
	
die	DDART.Masc.Nom.Pl.*	die	dër
herren	NA.Masc.Nom.Pl.*	hêrren	hêrre
nâch	APPR	nâch	nâh
ir	DPOSA.Fem.Dat.Sg.*	ire	ire
müede	NA.Fem.Dat.Sg.st	müede	müède
gesâzen	VVFIN.Ind.Past.Pl.3	gesâzen	gesitzen
dô	AVD	dô	dô
zetal	APPR|NA.Masc,Neut.Dat.Sg.st	ze|tal	ze|tal
.	$_	.	.
	
volkêr	NA.Neut.Nom.Pl.st	volker	volk
und	KON	und	unte
hagene	NE.Nom.Sg	Hagene	Hagene
die	DDS.*.Nom.Pl.*	die	dër
giengen	VVFIN.*.Past.Pl.3	giengen	gân
für	APPR	vüre	vüre
den	DDART.Masc.Akk.Sg.*	den	dër
sal	NA.Masc.Akk.Sg.st	sal	sal
;	$_	;	;
sich	PRF.Akk.*.*	sich	sich
leinten	VVFIN.*.Past.Pl.3	leinten	lèinen
ûf	APPR	ûf	ûf
die	DDART.*.Nom.Pl.*	die	dër
schilde	NA.Masc.Akk.Pl.st	schilde	schilt
die	DDART.*.Nom.Pl.*	die	dër
übermüeten	ADJA.Pos.*.Nom.Pl.wk	übermüeten	übermüète
man	NA.Masc.Nom.Pl.st	manne	mann
.	$_	.	.
	
dâ	AVD	dâ	dâr
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
rede	NA.Fem.Nom.Sg.*	rede	rède
genuoge	AVD	genuoge	genuoge
von	APPR	von	von
in	PPER.*.Dat.Pl.3	in	ër
beiden	DIS.*.Dat.Pl.st	beiden	bèide
getân	VVPP	getân	tuon
.	$_	.	.
	
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
von	APPR	von	von
burgonden	NA.Masc.Dat.Pl.*	Burgonden	Burgunde
gîselher	NE.Nom.Sg	Gîselher	Gîselhèr
der	DDART.Masc.Nom.Sg.*	der	dër
degen	NA.Masc.Nom.Sg.st	degen	dëgen
:	$_	:	:
<jâne	PTKANT|PTKNEG	an|ene	jâ|ne
mugt	VMFIN.*.Pres.Pl.2	müget	mügen
ir	PPER.*.Nom.Pl.2	ir	ir
,	$_	,	,
lieben	ADJA.Pos.Masc.Nom.Pl.wk	lieben	lièb
friunde	NA.Masc.Nom.Pl.st	vriunde	vriunt
,	$_	,	,
niht	PTKNEG	niht	niht
ruowe	VVINF	ruowen	ruowen
noch	KON	noch	noh
gepflegen	VVINF	gepflegen	gepflëgen
:	$_	:	:
ir	PPER.*.Nom.Pl.2	ir	ir
sult	VMFIN.*.Pres.Pl.2	sulet	solen
die	DDART.Masc,Neut.Akk.Pl.*	die	dër
tôten	ADJA.Pos.*.Akk.Pl.wk	tôten	tôt
liute	NA.Masc,Neut.Akk.Pl.st	liute	liut
ûz	APPR	ûz	ûz
dem	DDART.Neut.Dat.Sg.*	dem	dër
hûse	NA.Neut.Dat.Sg.st	hûse	hûs
tragen	VVINF	tragen	tragen
.	$_	.	.
	
wir	PPER.*.Nom.Pl.1	wir	wir
werden	VAFIN.*.Pres.Pl.1	werden	wërden
noch	AVD	noch	noh
bestanden	VVPP	bestanden	bestân
,	$_	,	,
ich	PPER.*.Nom.Sg.1	ich	ich
wilz	VMFIN.Ind.Pres.Sg.1|PPER.Neut.Akk.Sg.3	wile|ez	wèllen|ër
iu	PPER.*.Dat.Pl.2	iu	ir
waerlîche	AVD	wærlîche	wærlîche
sagen.>	VVPS	sagen	sagen
<sô	AVD	<unknown>	ièsô
wol	AVD	wole	wole
mich	PPER.*.Akk.Sg.1	mich	ich
solhes	DDS.Neut.Gen.Sg.st	soliches	solich
herren,>	NA.Masc.Nom.Sg.*	heren	hêrre
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
dô	AVD	dô	dô
hagene	NE.Nom.Sg	Hagene	Hagene
.	$_	.	.
	
<der	DDART.Masc.Nom.Sg.*	der	dër
rât	NA.Masc.Nom.Sg.st	rât	rât
enzaeme	PTKNEG|VVFIN.Subj.Past.Sg.3	en|zæme	ne|zëmen
niemen	DIA.*.Nom.Sg.st	nieman	nièmannd
wan	KOKOM	wan	wan
eime	DIART.Masc.Dat.Sg.st	eineme	èin
degene	NA.Masc.Dat.Sg.st	degene	dëgen
,	$_	,	,
den	DRELS.Masc.Akk.Sg	den	dër
uns	PPER.*.Dat.Pl.1	uns	wir
mîn	DPOSA.Masc.Nom.Sg.*	mîn	mîn
junger	ADJA.Pos.Masc.Nom.Sg.st	junger	jung
herre	NA.Masc.Nom.Sg.*	hêrre	hêrre
hiute	AVD	hiute	hiute
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
getân	VVPP	getân	tuon
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
mugt	VMFIN.*.Pres.Pl.2	müget	mügen
ir	PPER.*.Nom.Pl.2	ir	ir
burgonden	NA.Masc.Nom.Pl.*	Burgonden	Burgunde
alle	DID.*.Nom.Pl.st	alle	all
vroelîche	AVD	vroelîche	vroèlîche
stân.>	VVINF	stân	stân
dô	AVD	dô	dô
volgeten	VVFIN.*.Past.Pl.3	volgeten	volgen
si	PPER.*.Nom.Pl.3	si	ër
dem	DDART.Neut.Dat.Sg.*	dem	dër
kinde	NA.Neut.Dat.Sg.st	kinde	kind
und	KON	und	unte
truogen	VVFIN.*.Past.Pl.3	truogen	tragen
für	APPR	vüre	vüre
die	DDART.Fem.Akk.Sg.*	die	dër
tür	NA.Fem.Akk.Sg.st	türe	türe
wol	AVD	wole	wole
zwei	CARDA.Neut.Akk.Pl.st	zwei	zwêne
tûsent	ADJA.Pos	tûsent	tûsent
tôten	ADJA.Pos.*.Akk.Pl.wk	tôten	tôt
wurfen	VVFIN.*.Past.Pl.3	wurfen	wërfen
si	PPER.*.Nom.Pl.3	si	ër
der	PAVD	dâr	dâr
für	PAVAP	vüre	vüre
:	$_	:	:
vor	APPR	vore	vore
des	DDART.Masc.Gen.Sg.*	des	dër
sales	NA.Masc.Gen.Sg.st	sales	sal
stiegen	NA.Fem.Dat.Pl.*	stiegen	stiège
vielen	VVFIN.*.Past.Pl.3	vielen	vallen
si	PPER.*.Nom.Pl.3	si	ër
zetal	APPR|NA.Masc,Neut.Dat.Sg.st	ze|tal	ze|tal
.	$_	.	.
	
dô	AVD	dô	dô
huop	VVFIN.Ind.Past.Sg.3	huop	hèben
sich	PRF.Akk.*.*	sich	sich
von	APPR	von	von
ir	DPOSA	ire	ire
mâgen	NA.Masc.Dat.Pl.*	mâgen	mâge
ein	DIART	ein	èin
vil	AVD	vile	vile
klagelîcher	ADJA.Pos.Masc.Nom.Sg.st	klagelîcher	klagelich
schal	NA.Masc.Nom.Sg.st	schal	schall
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
ir	PPER.*.Gen.Pl.3	ir	ër
etelîcher	DIS.Masc.Nom.Sg.st	etelîcher	ëteslich
sô	AVD	sô	sô
maezlîche	AVD	mæzlîche	mæzlîche
wunt	ADJD.Pos	wunt	wunt
(	$_	(	(
der	DDART.Masc.Nom.Sg.*	der	dër
sîn	PPER.Masc.Gen.Sg.3	sîn	ër
mit	APPR	mit	mit
helfe	NA.Fem.Dat.Sg.st	helfe	hëlfe
pflaege	VVFIN.Subj.Past.Sg.3	pflæge	pflëgen
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
wurde	VAFIN.Subj.Past.Sg.3	würde	wërden
noch	AVD	noch	noh
gesunt	ADJD.Pos	gesunt	gesunt
)	$_	)	)
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
von	APPR	von	von
dem	DDART.Masc.Dat.Sg.*	dem	dër
hôhem	ADJA.Pos.Masc.Dat.Sg.st	hôhem	hôh
valle	NA.Masc.Dat.Sg.st	valle	vall
muose	VMFIN.*.Past.Sg.3	muose	müèzen
ligen	VVINF	ligen	ligen
tôt	ADJD.Pos	tôt	tôt
.	$_	.	.
	
die	DDS.Masc.Nom.Pl.*	die	dër
klagten	VVFIN.*.Past.Pl.3	klageten	klagen
dô	AVD	dô	dô
ir	DPOSA.Masc.Nom.Pl.*	ire	ire
friunde	NA.Masc.Nom.Pl.st	vriunde	vriunt
:	$_	:	:
des	DDS.Neut.Gen.Sg.*	des	dër
twanc	VVFIN.Ind.Past.Sg.3	twanc	dwingen
si	PPER.*.Akk.Pl.3	si	ër
jâmerhaftiu	ADJA.Pos.Fem.Nom.Sg.st	jâmerhaftiu	jâmerhaft
nôt	NA.Fem.Nom.Sg.st	nôt	nôt
.	$_	.	.
	
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
videlaere	NA.Masc.Nom.Sg.st	videlære	videlære
,	$_	,	,
ein	DIART	ein	èin
recke	NA.Masc.Nom.Sg.wk	recke	rècke
vil	AVD	vile	vile
gemeit	ADJN.Masc.Nom.Sg.*	gemeit	gemèit
:	$_	:	:
<nu	AVD	<unknown>	nû
kiuse	VVFIN.*.Pres.Sg.1	kiuse	kièsen
ich	PPER.*.Nom.Sg.1	ich	ich
des	DDS.Neut.Gen.Sg.*	des	dër
die	DDART.Fem.Akk.Sg.*	die	dër
wâreheit	NA.Fem.Akk.Sg.st	wârheit	wârhèit
als	KO*	als	allsô
man	PI.*.Nom.Sg.st	man	man
mir	PPER.*.Dat.Sg.1	mir	ich
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
geseit	VVPP	geseit	sagen
:	$_	:	:
die	DDART.*.Nom.Pl.*	die	dër
hiunen	NA.Masc.Nom.Pl.*	Hiunen	Hiune
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
vil	AVD	vile	vile
boese	ADJD.Pos	boese	boèse
,	$_	,	,
si	PPER.*.Nom.Pl.3	si	ër
klagent	VVFIN.Ind.Pres.Pl.3	klagent	klagen
sam	KO*	sam	same
diu	DDART.Neut.Nom.Pl.*	diu	dër
wîp	NA.Neut.Nom.Pl.st	wîp	wîb
.	$_	.	.
	
nu	AVD	nû	nû
solden	VMFIN.*.Past.Pl.3	solten	solen
si	PPER.*.Nom.Pl.3	si	ër
beruochen	VVINF	beruochen	beruochen
der	DDART.Masc.Nom.Sg.*	der	dër
vil	AVD	vile	vile
sêre	NA.Masc,Neut.Gen.Pl.st	sêre	sêr
wunder	NA.Neut.Gen.Pl.st	wunder	wunter
lîp.>	NA.Fem.Akk.Sg.st	lîp	lippe
dô	AVD	dô	dô
wânde	VVFIN.*.Past.Sg.3	wânte	wænen
ein	DIART.Masc.Nom.Sg.*	ein	èin
marcgrâve	NA.Masc.Nom.Sg.*	marcgrâve	markgrâve
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
ez	PPER.Neut.Akk.Sg.3	ez	ër
durch	APPR	durch	durh
guot	NA.Neut.Akk.Sg.st	guot	guot
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
einen	DIART.Masc.Akk.Sg.st	einen	èin
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
mâc	NA.Masc.Akk.Sg.wk	mâc	mage
gevallen	VVINF	gevallen	gevallen
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
bluot	NA.Neut.Akk.Sg.st	bluot	bluot
:	$_	:	:
er	PPER.Masc.Nom.Sg.3	er	ër
beslôz	VVFIN.Ind.Past.Sg.3	beslôz	bevlièzen
in	PPER.Masc.Akk.Sg.3	in	ër
mit	APPR	mit	mit
den	DDART.*.Dat.Pl.*	den	dër
armen	NA.Masc.Dat.Pl.st	armen	arm
und	KON	und	unte
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
in	PPER.Masc.Akk.Sg.3	in	ër
tragen	VVINF	tragen	tragen
dan	AVD	danne	danne
.	$_	.	.
	
den	DDS.Masc.Akk.Sg.*	den	dër
schôz	VVFIN.Ind.Past.Sg.3	schôz	schièzen
ob	APPR	ob	obe
im	PPER.Masc.Dat.Sg.3	im	ër
ze	APPR	ze	ze
tôde	NA.Masc.Dat.Sg.st	tôde	tôd
der	DDART.Masc.Nom.Sg.*	der	dër
vil	AVD	vile	vile
küenen	ADJA.Pos.*.Gen.Pl.wk	küenen	küène
spileman	NA.Masc.Nom.Sg.st	spilman	spilmann
.	$_	.	.
	
dô	KOUS	dô	dô
dandern	DIS.*.Nom.Pl.wk	dandern	dander
daz	DDS.Neut.Akk.Sg.*	daz	dër
gesâhen	VVFIN.Ind.Past.Pl.3	gesâhen	gesëhen
,	$_	,	,
diu	DDART.Fem.Nom.Sg.*	diu	dër
fluht	NA.Fem.Nom.Sg.st	vluht	vluht
huop	VVFIN.Ind.Past.Sg.3	huop	hèben
sich	PRF.Akk.*.*	sich	sich
von	AVD	von	vone
dan	AVD	danne	danne
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
begunden	VVFIN.*.Past.Pl.3	begunden	beginnen
alle	DID.Masc.Nom.Pl.st	alle	all
fluochen	VVINF	vluochen	vluochen
dem	DDART.Masc.Dat.Sg.*	dem	dër
selben	DDA.Masc.Dat.Sg.wk	selben	sëlb
spileman	NA.Masc.Dat.Sg.st	spilmanne	spilmann
.	$_	.	.
	
noch	AVD	noch	noh
huober	VVFIN.Ind.Past.Sg.3|PPER.Masc.Nom.Sg.3	huop|er	hèben|ër
under	APPR	under	unter
füezen	NA.Masc.Dat.Pl.st	vüezen	vuoz
einen	DIART.Masc.Akk.Sg.st	einen	èin
gêr	NA.Masc.Akk.Sg.*	gêr	gêre
vil	AVD	vile	vile
hart	ADJN.Masc.Akk.Sg.*	hart	hart
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
von	APPR	von	von
eime	DIART.Masc.Dat.Sg.st	eineme	èin
hiunen	NA.Masc.Dat.Sg.*	hiunen	hiune
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
hûs	NA.Neut.Akk.Sg.st	hûs	hûs
geschozzen	VVPP	geschozzen	schièzen
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
.	$_	.	.
	
den	DDS.Masc.Akk.Sg.*	den	dër
schôz	VVFIN.Ind.Past.Sg.3	schôz	schièzen
er	PPER.Masc.Nom.Sg.3	er	ër
dô	AVD	dô	dô
hin	AVD	hin	hine
widere	AVD	widere	widere
durch	APPR	durch	durh
die	DDART.Fem.Akk.Sg.*	die	dër
burc	NA.Fem.Akk.Sg.st	burc	burg
dan	AVD	danne	danne
mit	APPR	mit	mit
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
kraft	NA.Fem.Dat.Sg.st	kraft	kraft
sô	AVD	sô	sô
verre	AVD	verre	vërre
:	$_	:	:
den	DDART.*.Dat.Pl.*	den	dër
ezelen	NE.Gen.Sg	Ètzelen	Ètzele
man	PI.*.Nom.Sg.st	man	man
gab	VVFIN.Ind.Past.Sg.3	gap	gëben
er	PPER.Masc.Nom.Sg.3	er	ër
herberge	NA.Fem.Akk.Sg.st	herberge	hèrebërge
ûf	PTKVZ	ûf	ûf
hôher	AVD	hôher	hôhe
von	APPR	von	von
dem	DDART.Masc.Dat.Sg.*	dem	dër
sal	NA.Masc.Dat.Sg.st	sal	sal
.	$_	.	.
	
daz	KOUS	daz	dazz
sîn	DPOSA	sîn	sîn
vil	AVD	vile	vile
starkez	ADJA.Pos.Neut.Nom.Sg.st	starkez	stark
ellen	NA.Neut.Nom.Sg.st	ellen	èllent
die	DDART.*.Nom.Pl.*	die	dër
liute	NA.Masc,Neut.Nom.Pl.st	liute	liut
vorhten	VVFIN.*.Past.Pl.3	vorhten	vürhten
überal	AVD	überal	überall
.	$_	.	.
	
dô	AVD	dô	dô
stuonden	VVFIN.*.Past.Pl.3	stuonden	stân
vor	APPR	vore	vore
dem	DDART.Neut.Dat.Sg.*	dem	dër
hûse	NA.Neut.Dat.Sg.st	hûse	hûs
ezel	NE.Nom.Sg	Ètzel	Ezel
und	KON	und	unte
sîne	DPOSA.Masc.Nom.Pl.st	sîne	sîn
man	NA.Masc.Nom.Pl.st	manne	mann
.	$_	.	.
	
volkêr	NA.Neut.Nom.Pl.st	volker	volk
unde	KON	unde	unte
hagene	NE.Nom.Sg	Hagene	Hagene
reden	VVINF	reden	rèden
dô	AVD	dô	dô
began	VVFIN.Ind.Past.Sg.3	began	beginnen
mit	APPR	mit	mit
der	DDART.*.Gen.Pl.*	der	dër
hiunen	NA.Masc.Gen.Pl.*	Hiunen	Hiune
künige	NA.Masc.Gen.Pl.st	küninge	küning
ir	DPOSA	ire	ire
willen	NA.Masc.Akk.Sg.*	willen	wille
unde	KON	unde	unte
muot	NA.Masc,Neut.Nom.Sg.st	muot	muot
.	$_	.	.
	
des	DDS.Neut.Gen.Sg.*	des	dër
kômen	VVPP	komen	komen
sît	AVD	sît	sîd
in	APPR	in	in
sorgen	NA.Fem.Dat.Pl.*	sorgen	sorge
die	DDART.*.Nom.Pl.*	die	dër
helede	NA.Masc.Nom.Pl.st	helede	hèled
küen	ADJN.Masc.Nom.Pl.*	küene	küène
unde	KON	unde	unte
guot	ADJN.Masc.Nom.Pl.*	guot	guot
.	$_	.	.
	
<	FM	-	-
ez	PPER.Neut.Nom.Sg.3	ez	ër
zaeme,>	APPR|NE.Dat.Sg	ze|Eme	ze|Amen
sô	AVD	sô	sô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
hagene,<	NE.Nom.Sg	Hagene	Hagene
vil	AVD	vile	vile
wol	AVD	wole	wole
volkes	NA.Neut.Gen.Sg.st	volkes	volk
trôst	NA.Masc.Akk.Sg.st	trôst	trôst
,	$_	,	,
daz	KOUS	daz	dazz
die	DDART.Masc.Nom.Pl.*	die	dër
herren	NA.Masc.Nom.Pl.*	hêrren	hêrre
vaehten	VVFIN.*.Pres.Pl.3	vehten	vëhten
zallervorderôst	PTKA|AVD.Sup	ze|allervorderest	ze|allervordereste
,	$_	,	,
alsô	KO*	alsô	allsô
der	DDART.Masc.Nom.Sg.*	der	dër
künec	NA.Masc.Nom.Sg.st	küninc	küning
gunther	NE.Nom.Sg	Gunther	Gunther
unde	KON	unde	unte
gêrnôt	NE.Nom.Sg	Gêrnôt	Gêrnôt
hie	AVD	hier	hièr
tuot	VVFIN.Ind.Pres.Sg.3	tuot	tuon
:	$_	:	:
die	DDS.Masc.Nom.Pl.*	die	dër
houwent	VVFIN.Ind.Pres.Pl.3	houwent	houwen
durch	APPR	durch	durh
die	DDART.Masc.Akk.Pl.*	die	dër
helme	NA.Masc.Akk.Pl.*	helme	hëlme
,	$_	,	,
nâch	APPR	nâch	nâh
swerten	NA.Neut.Dat.Pl.st	swerten	swërt
vliuzet	VVFIN.Ind.Pres.Sg.3	vliuzet	vlièzen
daz	DDART.Neut.Nom.Sg.*	daz	dër
bluot.>	NA.Neut.Nom.Sg.st	bluot	bluot
ezele	NE.Nom.Sg	Ezele	Ètzele
was	VAFIN.Ind.Past.Sg.3	was	wësen
sô	AVD	sô	sô
küene	ADJD.Pos	küene	küène
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
vazzete	VVFIN.*.Past.Sg.3	vazzete	vazzen
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
schilt	NA.Masc.Akk.Sg.st	schilt	schilt
.	$_	.	.
	
<nu	AVD	<unknown>	nû
vart	VVIMP.Pl.2	vart	varen
gewärlîche,>	AVD	gewærlîche	gewærlîche
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
mîn	DPOSA.Fem.Nom.Sg.*	mîn	mîn
frou	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
kriemhilt	NE.Nom.Sg	Kriemhilt	Krièmhilt
,	$_	,	,
<	KON	und	unte
und	KON	und	unte
bietet	VVFIN.*.Pres.Pl.2	bietet	bièten
ir	PPER.*.Nom.Pl.2	ir	ir
den	DDART.Masc.Akk.Sg.*	den	dër
recken	NA.Masc.Akk.Sg.wk	recken	rècke
daz	DDART.Neut.Akk.Sg.*	daz	dër
golt	NA.Neut.Akk.Sg.st	golt	gold
überrant	NA.Masc.Akk.Sg.st	überrant	überrant
:	$_	:	:
wan	KO*	wan	wante
erreichet	VVIMP.Pl.2	erreichet	errèichen
iuch	PRF.Akk.Pl.st	iuch	ir
dort	AVD	dort	dort
hagene	NE.Nom.Sg	Hagene	Hagene
,	$_	,	,
ir	PPER.*.Nom.Pl.2	ir	ir
habt	VAFIN.*.Pres.Pl.2	habet	haben
den	DDART.Masc.Akk.Sg.*	den	dër
tôt	NA.Masc.Akk.Sg.st	tôt	tôd
an	APPR	an	ane
der	DDART.Fem.Dat.Sg.*	der	dër
hant.>	NA.Fem.Gen.Sg.st	hant	hant
dône	AVD|PTKNEG	dô|ne	dô|ne
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
der	DDART.Masc.Nom.Sg.*	der	dër
künec	NA.Masc.Nom.Sg.st	küninc	küning
hêre	ADJN.Masc.Nom.Sg.*	hêre	hêre
des	DDART.Masc.Gen.Sg.*	des	dër
strîtes	NA.Masc.Gen.Sg.st	strîtes	strît
erwinden	VVINF	erwinden	erwinten
niht	PTKNEG	niht	niht
,	$_	,	,
daz	KOUS	daz	dazz
von	APPR	von	von
